bom_style,is_mapped,efab_api_id,efab_description
F42477/0,False,,
CT2677/2,False,,
CF5499/0,False,,
CT2238/1DNK,False,,
DC3373/P499L,False,,
15583/01A,False,,
CT2258/0,False,,
71246/PP,False,,
2140373/0,False,,
CEE4013/1,False,,
19001/01D3,False,,
CT1377/2,False,,
860000/3/70P,False,,
BK 8268/1,False,,
CT1254/2LF,False,,
CF5194/0,False,,
CF5361/0,False,,
CEE2748/18S,False,,
C1B3518/1,False,,
FLF632/M582L,False,,
5000/CUA,False,,
FF 10006/0003A,False,,
CSP3254/1,False,,
CF5345/0,False,,
CT22006/1N,False,,
BK 8336/1,False,,
C1B4137A/1D,False,,
CEE4178A/2,False,,
QUILT16/1,False,,
C1B4050/2,False,,
CT3061/2,False,,
CF5315/0,False,,
CF1059/1,False,,
CT3111/7,False,,
CT3146/1V,False,,
C4T4476A/1,False,,
CF1036/0,False,,
C1B4546A/2,False,,
CF5125/0,False,,
CF5421/0,False,,
CF5512/0,False,,
191456/0,False,,
CT2877/1,False,,
CF5085/0,False,,
CT2238/1S,False,,
C1B3765/1K,False,,
CT22005/1D,False,,
16699/01A,False,,
CF5436/0,False,,
CF1039/0,False,,
BK 8499/0,False,,
C1B4170A/1,False,,
12636/01AA,False,,
C4T3570/FEC1,False,,
C1B4312A/1RECV,False,,
C1B4024/1,False,,
DC3983/FBK,False,,
CT2579/1,False,,
19001/01E2,False,,
C1B4039/1T,False,,
17034/01A,False,,
C1B3578/1,False,,
CF5244/0,False,,
BK 7507/0,False,,
SF01016/8004,False,,
CMR3722/EFP1,False,,
C2B4079A/2M,False,,
CT2222/1TLD,False,,
CT3288/WTTS3,False,,
BK 8218/70830,False,,
C1B3388/1,False,,
CEE4316A/1,False,,
BK 8209/0,False,,
CT2835/1,False,,
CT2443/KY3D,False,,
CT2984/TT3,False,,
BK 8475/MVSV,False,,
C1B4204B/1,False,,
CT2912/2,False,,
CT2696/1,False,,
BK 8506/0,False,,
C0386F/0,False,,
H39042/R,False,,
BK 6427/FAB,False,,
CF5166/0,False,,
BK 8448/L,False,,
AMER220010/2,False,,
2140372/BX,False,,
CEE3631/1,False,,
BK 8433/T,False,,
CF5422/0,False,,
TN-647-01/E,False,,
C1B3869/1,False,,
C1B4775A/1,False,,
CT3078/3,False,,
JC24/3,False,,
C1B4743A/1,False,,
CT2542/1,False,,
CF5067/0,False,,
CT2888/1,False,,
CEE4267A/1,False,,
4000104859/0,False,,
16377/01A,False,,
BK 8257/0,False,,
28G ELC TEST/1,False,,
C1B4654AA/12SKK,False,,
SP100R/WHT,False,,
BK 8127/B,False,,
CT3086/1,False,,
5050/48A,False,,
CF5344/0,False,,
3177FLAMEFENCE/0,False,,
C5T3293/2,False,,
ICI262/0,False,,
C1B3797/1,False,,
BK 8183/0,False,,
CF5514/0,False,,
FF 10008/0012,False,,
CF5080/0,False,,
GLACIERSTR-450/1,False,,
BK 4988/3315B,False,,
CT2266/TT1D,False,,
6191/36L,False,,
CEE4078/1B,False,,
C1B3878/1,False,,
3000129718/0,False,,
BK 8186/0,False,,
CT22120/2A,False,,
CF5314/0,False,,
CT2429/1,False,,
CEE4161/1,False,,
CT2647/1,False,,
C1B3240/1,False,,
CT2373/1,False,,
BK 8187/27821,False,,
C1B2976/5,False,,
CT2583/1,False,,
C1B3299/1S,False,,
CF5411/U,False,,
C0076F/36,False,,
BK 8521/0,False,,
CT2604/1L,False,,
3000131195/0,False,,
CT2548/2,False,,
1217/I,False,,
CMJ3163/9,False,,
CT1377/1M,False,,
SF01021/8127S,False,,
BK 8527/0,False,,
CEE3546/2,False,,
C1B3315/2,False,,
CF2011/0,False,,
CEE3713/1,False,,
CMR3158/6,False,,
CF5058/0,False,,
CMR3373/1,False,,
CEE3546/3,False,,
CF5465/0,False,,
CT1309/2K,False,,
CF5045/0,False,,
3000136085/0,False,,
C2B3262/3,False,,
CT2938/1TK,False,,
CK309T-18/0,False,,
DC3687/T499P,False,,
CF5105/OE,False,,
CT2913/2U,False,,
TN-638-01/0,False,,
C1B3628/2,False,,
C03102F/BE,False,,
CEE4278A/1,False,,
13000/01,False,,
CT3007/1,False,,
C1B3313/2,False,,
RC38/0,False,,
CF5119/0,False,,
SF01005/4148A,False,,
CT22108/1A,False,,
17511/01S,False,,
CT2041/TT1B,False,,
BK 8204/1,False,,
CT2654/3,False,,
CT3078/1,False,,
CF5428C/0,False,,
C1B3975/1,False,,
C1B3309/1,False,,
BK 8443/1S,False,,
BK 7044/0,False,,
CT2999/2,False,,
SF00370/6621D,False,,
C1B4042/1,False,,
MK3818PCQK/30U,False,,
BK 8407/0,False,,
CF5306/0,False,,
CT2610/CBD,False,,
C2B3112/1,False,,
CT3103/1,False,,
C1B4146A/1,False,,
C4T3606/1,False,,
C1B3481/1,False,,
C1B4203A/1,False,,
BK 8169/12322,False,,
FF 10008/0004B,False,,
CF5394/SF1D,False,,
CT2905/1,False,,
CT2039/1S,False,,
CT2540/3,False,,
708004/0,False,,
3000070221/0,False,,
C2B4192A/1,False,,
BK 8196/0,False,,
3000070268/0,False,,
751SM0780/9296,False,,
CF5380/1SFB,False,,
CT2773/1,False,,
CT1906/2A,False,,
FLF500/30PDC,False,,
CEE4268A/1,False,,
BK 8258/0,False,,
BK 8414/0,False,,
CK309T-14L/0,False,,
CEE4539A/1,False,,
CT2309/1C,False,,
CT3003/2,False,,
CEE3458/1,False,,
CF5065/0,False,,
CEE4483A/1,False,,
CF5524/0,False,,
3000113081/R26NV,False,,
C5T4464-42/TT1L,False,,
CEE4206A/1,False,,
C897/13,False,,
CEE3419/1,False,,
CMR3638/1,False,,
F42468/0,False,,
CF5487/0,False,,
BK 8435/0,False,,
CF5113-HVY/0,False,,
KBDU602H/0,False,,
C2B4263A/1,False,,
CT1577/GS1L,False,,
CT2576/1C,False,,
C2B4262A/1,False,,
CEE4755A/1,False,,
CT1531/5LI,False,,
C2B3222/1,False,,
CT22104/1,False,,
CEE3476/1,False,,
CT4346/0,False,,
CT3061/3,False,,
C1B4119A/1,False,,
CT4785/1,False,,
JB38/1,False,,
CT2422/1,False,,
CSP3256/100M TEST,False,,
CF1040/0,False,,
CF5414/0,False,,
MK3818Q/R26BS,False,,
CT3081/1,False,,
C1B3280/1,False,,
CT2774/2,False,,
SK-2117-5/0,False,,
19001/01E,False,,
CF5092/1UU,False,,
15546/01A,False,,
C1B4113A/1,False,,
CEE3544/1,False,,
CEE4426A/1,False,,
C1B4211A/1,False,,
CT22121/1AM,False,,
CT2794/TT1,False,,
C1B4384A/4,False,,
CT2972/1AK,False,,
BK 8375/0,False,,
C1B3972/1,False,,
MK1010/0,False,,
CT3125/1,False,,
FF 10008/0011A,False,,
BK 8290/BLACK,False,,
SF01008/4115O,False,,
C2B3407/1,False,,
CT2904/1,False,,
CEE4443A/1,False,,
CEE3421/2,False,,
C1B4543-42/1,False,,
C632/02,False,,
CF5386/0,False,,
1924/0,False,,
2377193/V,False,,
CT22110/1,False,,
CF5144/1,False,,
BK 8469/0,False,,
CEE2747/1U,False,,
BK 8023/T,False,,
BK 8393/0,False,,
C1B4632A/1,False,,
C0239F/0,False,,
C1B4050/3,False,,
BK 8158R/01,False,,
CEE4470A/1,False,,
BK 4359/LR,False,,
CF5324/0,False,,
CT2723/1,False,,
CT3017/1,False,,
CT2473/1,False,,
CT2003/2,False,,
CT2908/1V,False,,
BK 8394/2,False,,
CEE3037/1,False,,
CF5490/C,False,,
3000070269/1,False,,
C0396F/0,False,,
SF01005/4148I,False,,
C1B3226/2DU,False,,
3000070253/1,False,,
C1B3934A/1,False,,
C1B3597/1,False,,
FF78/006,False,,
CT4648/0,False,,
CF5176/0,False,,
CT2155/1C,False,,
CT2901/1,False,,
CF5121/0,False,,
C1B4312A/2RECU,False,,
C0332F/FX1,False,,
CT2739/1M,False,,
CF1088/1,False,,
CT2421/1,False,,
C1B3199/1,False,,
BK 6430/COYC,False,,
CF5418/0,False,,
CT2436/3L,False,,
AM0025/0,False,,
CF5081/U,False,,
16700/01A,False,,
CT2443/KY3,False,,
CT2309/2A,False,,
C1B4070/1,False,,
CF5182/0,False,,
71245B/C,False,,
C1B3588/1,False,,
CT2463/2,False,,
SF00371/6626D,False,,
CT3065/2D,False,,
SF00222/6124I,False,,
C1B4749A/3,False,,
SK5217F/MVSV,False,,
C1B3371/1,False,,
CT2420/2,False,,
C1B3963/1,False,,
MK1012/0,False,,
4000306817/NH,False,,
CT3023/4,False,,
CF3326/0,False,,
CEE3636/1,False,,
910000/STR,False,,
CT22108/1DE,False,,
CT2819/1D,False,,
C0391F/0,False,,
TN-647-01/I,False,,
C1B4038/1,False,,
CT2596/1,False,,
BK 8251/0,False,,
5158/0,False,,
C1B4616A/1,False,,
BK 8298/0,False,,
3BLA848/0,False,,
C5T4353-42/TT1C,False,,
BK 8386/0,False,,
CT22209/VB,False,,
FF 10008/0010C,False,,
CEE2839/1UT,False,,
BK 8479/0,False,,
CF5312-EOF/0,False,,
C1B4288A/1,False,,
CT2459/1,False,,
CEE3755/1,False,,
BK 8205/B00,False,,
CEE2840/1ICG,False,,
CT2655/2,False,,
C1B3226/2N,False,,
CF5259/0,False,,
CT22007-1/40N,False,,
3000070268/2,False,,
J229/U,False,,
CEE3610/1D,False,,
C1B3824/1,False,,
C0313F/BB,False,,
CT2866/1,False,,
C1B4157A/1,False,,
CF5191/0,False,,
BK 6341/F2AB,False,,
TN-908-01/0,False,,
CT2494/1,False,,
BK 7990/0,False,,
CF5335/NAT3,False,,
K1120-54/BK,False,,
CT22106/1NC,False,,
BK 8560/0,False,,
72762/P,False,,
BK 4148B/0,False,,
CF5214/0,False,,
FL2646-1.5/0,False,,
C1B3941/1U,False,,
CF5061/0,False,,
3000070185/0,False,,
CT4090/TT2,False,,
C1B4165A/1,False,,
CT2553/1,False,,
JC38/0,False,,
CF5275/0,False,,
GG6028-H/0,False,,
CF5336/0,False,,
BK 8397/0,False,,
CT22111/2,False,,
C1B3704/1,False,,
C7T4365A/1,False,,
CT2402/3,False,,
18720/01A,False,,
CMR3638/3P,False,,
CT2478/1,False,,
C2B3483/2,False,,
CF5353/0,False,,
2140372/BC2,False,,
CMR3373/2,False,,
CT2428/1,False,,
C1B3268/1,False,,
C1B3895/1,False,,
CT2593/1,False,,
FF 10005/0001,False,,
CF1049/0,False,,
CT3146/1P,False,,
CF5158/0,False,,
70798/A,False,,
C1B3907/1,False,,
CT2612/1,False,,
EXP2336/D,False,,
CF1003M/0,False,,
CF5258/0,False,,
C2B3132/1,False,,
CK3813K14L/0,False,,
CT2933/1B,False,,
SK5615F/VB,False,,
AM0059/0,False,,
TEX1079/0,False,,
3922/0,False,,
CT2368/0,False,,
AM0049/0,False,,
BK 8490/0,False,,
BK 8187/12241,False,,
SF 00987/7985,False,,
C1B3370/1,False,,
CEE3837/1M,False,,
CT2400/2L,False,,
AM0034/CW2,False,,
C1B3354/1,False,,
C1B4477A/1,False,,
CT2293/1,False,,
BK 8487/0,False,,
CT2962/1,False,,
4000306818/NH,False,,
CT2155/1UU,False,,
CEE3314/1,False,,
MK1009/0,False,,
1418/P,False,,
MK3818Q/R26VP,False,,
C0332F/1UP,False,,
AM0003/12,False,,
CF1095/0,False,,
CF5161/0,False,,
BK 8530/0,False,,
C1B3364/1,False,,
CEE3274/2,False,,
CEE3762/1,False,,
CMJ3161/6,False,,
FF25002/0004,False,,
CT2987/3,False,,
CT1309/2UA,False,,
CF5062/0,False,,
CEE3273/5,False,,
C1B4117A/2,False,,
C5T3296/1,False,,
BK 8549/0,False,,
AMER220010/2U,False,,
CMR3782/1,False,,
CT2969/3,False,,
C1B4033/1B,False,,
BK 8380/0,False,,
CF5493/0,False,,
C4T4457A/1,False,,
870000/Z,False,,
CEE4296A/2,False,,
CT1412/01,False,,
CT22102/1,False,,
C4T3510/TT1,False,,
CEE3896/1,False,,
16771/01A,False,,
CT22155/1,False,,
C1B3921/1,False,,
CF1065/0,False,,
JC24/5,False,,
C1B3233/1,False,,
CEE3928/3,False,,
DFF505R/F,False,,
CT2551/TT1,False,,
CEE4501A/3,False,,
BK 8023/N,False,,
CT2788/1,False,,
CT22107/1NC,False,,
C1B3812/1,False,,
2094/CC,False,,
C1B3938/1,False,,
CEE3990/1,False,,
CEE3352/1,False,,
CEE3193/1,False,,
CF5470/0,False,,
C1B3548/1D,False,,
CT2884/1A,False,,
DC4016/0,False,,
C1B4440-42/1A,False,,
CT2511/TT1,False,,
CT2998/3,False,,
C0336F/0,False,,
CF5068/0,False,,
CT1916/TT3A,False,,
AM0034/5,False,,
CF1025/0,False,,
CT1483/2A,False,,
CF5328/0,False,,
C1B4023/1,False,,
CEE3500/1,False,,
BK 8330/V,False,,
BK 7149/0,False,,
C1B3299/1,False,,
BK 8349/0,False,,
DFF446J/P,False,,
BK 8256/0,False,,
CT2288/01,False,,
TN-9501/01,False,,
CT22120/4,False,,
CT3111/3,False,,
C4T4131/TT1L,False,,
CT1002/UU,False,,
CF5321/FEB28,False,,
C1B3524/2,False,,
CMJ3164/1,False,,
CT2222/2,False,,
CT2405/1,False,,
C1B4014/1PP,False,,
FLF632/TECH,False,,
DK-2656-1/0,False,,
FF 25000/0006,False,,
C1B4309A/1,False,,
71320/0,False,,
C1B4741A/1,False,,
BK 6340/F2A,False,,
C1B3418/1,False,,
C1B4279A/1,False,,
CT2457/1,False,,
CF5040/0,False,,
CF5526/0,False,,
C1B4596A/1,False,,
C1B2953/1,False,,
CT2333/1P,False,,
191481-24/0,False,,
3000137162/0,False,,
CT2634/3,False,,
C1B4571A/1N,False,,
C2B4017/1,False,,
CT2238/1B,False,,
CT2889/1,False,,
CF5274/0,False,,
CT2680/3,False,,
CT3140/1,False,,
CT2886/1A,False,,
16131/01A,False,,
F42469/0,False,,
19000/01A,False,,
CT2957/1,False,,
BK 4988/3315J,False,,
CF2009/0,False,,
3000070244/1,False,,
GG6019-NA/0,False,,
CT2969/1,False,,
C03102F/BH72,False,,
CF5149/0,False,,
DC3918/0,False,,
C1B3991/1,False,,
CT3078/2,False,,
BK 8432/0,False,,
C952/08,False,,
GR7330A/0,False,,
CF5195/1P,False,,
CT0822/1U,False,,
SK5620K/BV,False,,
BK 8398/0,False,,
FF 25002/0008,False,,
CT2834/1,False,,
CT2912/4,False,,
3000070251/0,False,,
CT3021/TT1,False,,
XLANCE/KNIT DOWNS,False,,
BK 8365/0,False,,
CMR3891/1,False,,
CEE4088A/1T,False,,
CF5423/0,False,,
DC4007/0,False,,
CF5205/0,False,,
CT2883/1A,False,,
CF1088N/0,False,,
BK 6340/F2AB,False,,
CF5266/0,False,,
16769/01A,False,,
125792/1,False,,
C1B4014/1D,False,,
CT1483/2,False,,
BK 8172/0,False,,
CT2903/1,False,,
BK 7215/0,False,,
CEE3462/1,False,,
CEE4191A/1T,False,,
CT2732/1,False,,
CT3142/1,False,,
CT2659/1,False,,
CEE3389/1,False,,
DC3972/0,False,,
CT1961 3028/0,False,,
CF5118/0,False,,
C1B4261A/1,False,,
CT2768/1,False,,
C2B4290A/1,False,,
BK 8169/11722,False,,
3000096820/0,False,,
CEE3154/2,False,,
CT3037/1,False,,
C1B4332A/1A,False,,
19490/0,False,,
4000296279/M,False,,
CF5321/F1925,False,,
C1B3213/CTT1,False,,
AMER220004/01,False,,
CEE3462/2,False,,
CMR3951/1,False,,
CF5114/1,False,,
BK 8522/0,False,,
CF5289/0,False,,
3000123129/1,False,,
C1B3749/1A,False,,
CT2371/1,False,,
C1B3858/1,False,,
CEE4032A/1,False,,
CF5491/NAT,False,,
CT22211/2N,False,,
CT2222/1,False,,
CEE3466/1,False,,
C1B3194/1D,False,,
BK 8410/0,False,,
BK 7486/09730,False,,
CT1026/TT1DK,False,,
CT2872/1,False,,
CT22106/1NN,False,,
C1B3338/2,False,,
C1B4655A/3,False,,
CT2786/1L,False,,
CT3085/1A,False,,
C2B3592/1,False,,
CF5117/0,False,,
BK 7486/4800,False,,
CT2990/6,False,,
IC I262/0,False,,
13034/01,False,,
SB40360/8015,False,,
CF5308/0,False,,
CT2526/1,False,,
CT2992/2,False,,
DC3930/0,False,,
SF01005/4148,False,,
CT3147/1,False,,
CMR3672/2,False,,
CMR4344/3A,False,,
191230/0,False,,
C1B3312/1,False,,
C1B4094C/2,False,,
CT2595/1,False,,
AM0014/L,False,,
CT2532/1,False,,
CT2654/1,False,,
CF5434/0,False,,
C03102F/BEB,False,,
BK 8478/0,False,,
C1B4359A/1,False,,
C1B3894/1,False,,
3000070135/0,False,,
2377193/5V,False,,
C5T4474/TT1B,False,,
CT22120/3,False,,
P1949JL/0,False,,
BK 8418/0,False,,
BK 7486/6712,False,,
FLF455/PH,False,,
JL2060FR/FI,False,,
CT22209/VBT,False,,
CT2450/1,False,,
C1B4310A/1,False,,
CT1397/6U,False,,
CT2786/1,False,,
CT2350/1,False,,
CT22108/2D,False,,
BK 4802/P,False,,
BK 8205/19600,False,,
CT2520/TT2,False,,
CF5148/0,False,,
C1B4657A/2,False,,
C1B3926/1,False,,
CT2692/1,False,,
C1B3669/1,False,,
CT1838/1TM,False,,
BK 8460/0,False,,
CT2672/1,False,,
C1B3516/2,False,,
12597/03AZ,False,,
SF01022/8171S,False,,
CT22151/1A,False,,
C2B4459A/1,False,,
C1B4232A/1,False,,
AMER220001/1C,False,,
2140370/0,False,,
C1B3640/3,False,,
CF5150/0,False,,
CT22006/1,False,,
CT2391/1,False,,
13124/01C,False,,
CT3123/2KD,False,,
CF5117-HVY/0,False,,
C1B4637A/1,False,,
CT1579/1,False,,
CT3011/1,False,,
CF5319/0,False,,
AM0034/BKT,False,,
CT2780/1AK,False,,
CEE4265A/1,False,,
CT2971/1,False,,
CEE3596/1,False,,
C1B3681/1O,False,,
BK 8206/0,False,,
CF5175/0,False,,
CF5005/0,False,,
CE3041/1,False,,
C1B4115A/1,False,,
CF1084/0,False,,
CF8040/BLK1,False,,
SF00950/6621U,False,,
CF1031/0,False,,
AMER220010/1U,False,,
CF5467/0,False,,
CT22116/1P,False,,
C4T3359/TT1,False,,
C2B4100A/1,False,,
CT2426/1,False,,
DC4013/0,False,,
CT2920/2,False,,
CEE4587A/1,False,,
CEE4515A/1,False,,
CT2938/1AB,False,,
FF 10009/0004,False,,
BK 8477/MNH,False,,
CMR4344/3S,False,,
CF5220/0,False,,
BK 8484/0,False,,
CT2819/1,False,,
CT3124/1,False,,
C1B3994/1,False,,
CT22151/1,False,,
SF01008/41151,False,,
CT2507/1,False,,
CF5483/0,False,,
AM0032/0,False,,
FF 25000/0002,False,,
GG6020-GR/0,False,,
CT2891/2,False,,
C1B3301/1,False,,
CT4427/1,False,,
BK 8400/0,False,,
DC3983/1,False,,
C1B2947/1,False,,
BK 8457/0,False,,
SF00843D/7317,False,,
CT2499/TT2,False,,
C1B4014/1AT,False,,
BK 8269/C00,False,,
12636/01Y,False,,
CF5502/0,False,,
CF1022/1,False,,
CT22106/1,False,,
CT2935/1L,False,,
BK 8166/01,False,,
BK 8404/0,False,,
C1B3863/1,False,,
C1B4647A/1,False,,
CF5497/0,False,,
C1B3873/1,False,,
BK 8364/0,False,,
CF5346/0,False,,
C2B3723/1,False,,
C1B3809/1,False,,
C1B2953/2,False,,
CEE4257A/1,False,,
CMR3870/1,False,,
BK 8354/0,False,,
C2B4196/1,False,,
CF5296/0,False,,
CT3005/4,False,,
C2B3494/1,False,,
DC3985/0,False,,
CF5035/LN25,False,,
CTF3138/1,False,,
SK5618Q/MVSV,False,,
CT22006-2/1N,False,,
CT22112/1B,False,,
BK 8472/0,False,,
CEE4757A/1,False,,
CT2507/2,False,,
C1B3217/3,False,,
CF5508/0,False,,
CSP3656/1D,False,,
SK3024T/BB,False,,
180001/20ST2,False,,
CT2587/TT1,False,,
CEE4444/4,False,,
C1B4774A/2,False,,
CT2191/TT3,False,,
C1B3908/1,False,,
CF2002/0,False,,
BK 8327/0,False,,
4000296280/0,False,,
BK 8348/0,False,,
CMJ3162/3,False,,
INCORRECT SPEC - SEE CMR3,False,,
CT2557/1,False,,
C1B4689A/1,False,,
CT2911/1,False,,
FL2651/0,False,,
C0332F/FX,False,,
SF00370/6621I,False,,
CF5196/0,False,,
CF5167/0,False,,
DC3991/0,False,,
C5T3509/FEC1,False,,
JL5074/C,False,,
FLF633/MA582,False,,
BK 8184/0,False,,
CEE3760A/1,False,,
CEE4129A/1D,False,,
CT4718/1,False,,
CT0523/1,False,,
CT2389/0,False,,
CF5410/MVS,False,,
CT2987/4,False,,
C1B3964/1H,False,,
C1B3867/1,False,,
CT2719/1AP,False,,
19001/01E3,False,,
CT4547/0,False,,
C1B3693/1,False,,
CF5193/C,False,,
CF5095/1,False,,
CT2989/5,False,,
CT2474/0,False,,
C4T3380/TT1,False,,
CT2671/1,False,,
C1B3198/1PP,False,,
C4T3383/TT1,False,,
BK 8437/0,False,,
80393D/BP,False,,
C1B3319/1,False,,
4000306817/0,False,,
C1B3902/1,False,,
BK 8328/1,False,,
C2B3244/1,False,,
15584/01B,False,,
C878-19/0,False,,
CF5109/0,False,,
C993/01,False,,
C1B4392A/1,False,,
C5T3317/GF,False,,
Q048/0,False,,
CEE3581/1,False,,
CEE3270/1,False,,
CK3013Q14L/0,False,,
C1B3687/2,False,,
BK 8169/C03,False,,
BK 8279/12322,False,,
C1B4334A/1,False,,
CF5164/0,False,,
CF5333/0,False,,
2140396/BC,False,,
CT1991/14,False,,
C1B4151A/1,False,,
CT1483/2L,False,,
SK4020T/VB,False,,
13388/01A,False,,
CT2686/TT2L,False,,
CF5140/4,False,,
BK 8406/0,False,,
C1B3867/2,False,,
CT2516/1,False,,
C1B3624/2,False,,
CEE3502X/1,False,,
CEE4096A/1,False,,
CEE3050/1UT,False,,
CEE3498A/1D,False,,
AM0003/5,False,,
CEE4444/5,False,,
CT1991/13,False,,
EXP2336/G,False,,
3000070218/1,False,,
CEE4465A/1,False,,
BK 8401/0,False,,
CF5406/0,False,,
BK 8528/0,False,,
C1B4040/1,False,,
C2B4196/1P,False,,
BK 8548/F10,False,,
CF5335/0,False,,
C1B4190A/0,False,,
C1B4772A/1,False,,
CF5197/0,False,,
CEE4317A/1N,False,,
DC3939/1,False,,
CF5335/NAT,False,,
C1B4004/1,False,,
C1B4761A/2,False,,
CEE4558A/1,False,,
CF5388/STR1,False,,
AM0013/0,False,,
CT2587/TT1P,False,,
CT22000-5/0,False,,
DC3929/0,False,,
2912/0,False,,
BK 8525/0,False,,
C1B4037/1,False,,
C1B4381A/1,False,,
CT1649/2U,False,,
C1B3226/2C,False,,
CMR3372/1,False,,
C1B4506A/1,False,,
FF 20001/0005,False,,
TN-671-01/1.9,False,,
BK 6673/B,False,,
CF5257/0,False,,
CT22005/1K,False,,
BK 8482/0,False,,
CEE4618A/1,False,,
BK 8228/0,False,,
C1B4597A/1,False,,
CF5020/0,False,,
C2B3576/1,False,,
CT1652/TT1L,False,,
CT2704/TT1,False,,
C1B3825/2,False,,
3000137165/0,False,,
CF1003/0,False,,
5205/PA,False,,
BK 8519/0,False,,
P-R-534/01,False,,
CT2711/1D,False,,
BK 8137/0,False,,
CT2781/2,False,,
CF5162/0,False,,
BK 8362/0,False,,
CT2429/0,False,,
KBDU600K/S,False,,
CMJ3162/4,False,,
CT2407/1,False,,
CT2493/1,False,,
CF6017/4,False,,
CF5444/0,False,,
71246D/0,False,,
C1B3299/1U,False,,
BARCELONASTR-500/1,False,,
BK 8463/BMV,False,,
DC3924/01,False,,
BK 8148/1,False,,
CT3070/1,False,,
CF5136/0,False,,
CT2968/1,False,,
C1B4308A/1,False,,
BK 8433/MM,False,,
CEE3543/2,False,,
FF 25001/0003,False,,
CT22110/1L,False,,
BK 8389/0,False,,
CT1377/1KP,False,,
C1B4284A/1,False,,
CT2513/3M,False,,
3000070204/0,False,,
C1B4608A/1,False,,
C1B3698/1,False,,
CT2677/3,False,,
C1B3819/1,False,,
FF 25002/0001,False,,
MFTRIALA/1,False,,
C1B3852/1,False,,
CT2681/1,False,,
CF5270/C,False,,
BK 8168/0,False,,
MK1005/0,False,,
C1B3801/1,False,,
C897-18/0,False,,
CEE4142A/1P,False,,
CT2407/1C,False,,
C1B3628/1,False,,
C1B3292/1,False,,
CT2823/1,False,,
CT1577/GS1M,False,,
CS-M-9955/0,False,,
3000243174/0,False,,
C1B3799/2T,False,,
C1D3814/1,False,,
2140390/BX,False,,
DFF3793/N1,False,,
CF5012/RL,False,,
CT2858/1,False,,
1474/0,False,,
C1B3912/1U,False,,
CT2998/1,False,,
CF5331/0,False,,
CT3076/4,False,,
CF5321/LYC,False,,
CEE4231A/1,False,,
BK 8434/MVSV,False,,
C1B4328A/1,False,,
BK 8537/0,False,,
H39397/0,False,,
C2B3173/2,False,,
CF5256/0,False,,
C1B3909/1,False,,
DC4019/0,False,,
C1B4065/1,False,,
CEE4593A/1,False,,
CT2408/1,False,,
FD0102/0,False,,
C1B3749/1,False,,
C1B4220A/1,False,,
1631/LN,False,,
13164/01A,False,,
C1B4378A/1L,False,,
OJ-7000/0,False,,
C1B3912-42/1B,False,,
CEE4078/1V,False,,
EXP2460/0,False,,
DOGBED1/1,False,,
CEE3502X/1C20,False,,
C1B3884/1,False,,
CT22114/1C,False,,
BK 8423/0,False,,
CEE3838/2,False,,
CF5165/0,False,,
CT2468/1,False,,
C1B3438/3,False,,
601SM0312/M2,False,,
BK 8475/MM,False,,
AM0043/0,False,,
CT22151/1AB,False,,
BK 8187/C0,False,,
CT22152/1,False,,
CT2369/2,False,,
3000070175/1,False,,
C1B3999/1,False,,
3000070157/0,False,,
CT22107/1U,False,,
12951/01,False,,
3000131162/0,False,,
CT22151/1U,False,,
C1B3917/1B,False,,
CT2546/2,False,,
C1B3206/1,False,,
N721/0,False,,
CF5193/0,False,,
C1B3307/1,False,,
CEE3955/1,False,,
CEE4763A/1,False,,
CEE3457/1,False,,
C1B4450A/1,False,,
BK 8175/1,False,,
CEE4557A/1,False,,
BK 8351/0,False,,
DC3922/01,False,,
SK5620K/V,False,,
C1B4381A/1U,False,,
CT22157/1,False,,
CT3084/1,False,,
C1B4339A/1,False,,
C1B4054/1,False,,
C1B3885/1,False,,
FF 25002/0003,False,,
C1B2947/2,False,,
1000B/AA,False,,
CT22111/1LN,False,,
BK 8436/1,False,,
2140370/BC2,False,,
CEE4349A/1,False,,
BK 8347/0,False,,
AM0013/1,False,,
17418/01A,False,,
2140395/BC2,False,,
FF25000/0005,False,,
3000070264/1,False,,
C1B3315/1,False,,
CSP3323/1,False,,
C1B4285A/1REPM,False,,
CEE4473A/1,False,,
CK3813K14L/P,False,,
CT2931/TT1,False,,
AM0031/F1,False,,
CT2746/1DE,False,,
C1D3815/1,False,,
FF 25000/0002A,False,,
CT1916/TT3L,False,,
3000070278/1,False,,
16768/01B,False,,
C1B4229A/2REP,False,,
BK 8169/11811,False,,
CT3068/3,False,,
CT2776/TT1M,False,,
16783/01A,False,,
BK 8434/J,False,,
C1B3368/2,False,,
721SM0627/1,False,,
O-J-122/0,False,,
2040072/0,False,,
CMR3729/2,False,,
CF5113/0,False,,
C1B4230A/2REP,False,,
CF5227/0,False,,
205FLX2006/B,False,,
CT1377/1A,False,,
CT2295/1,False,,
C1B4240A/2,False,,
GM9900-000/1,False,,
C1B3306/5,False,,
CT3119/1,False,,
FF 25002/0004,False,,
FF 10008/0005A,False,,
CT3003/5,False,,
CT1721/1M,False,,
2094/C,False,,
CF5267/0,False,,
CEE4751A/2,False,,
CT3071/2,False,,
C4T3361/TT1,False,,
C1B2948/2,False,,
CSP3656/1,False,,
AM0030/0,False,,
CEE4432A/1,False,,
BK 8238/08300,False,,
GG6026-HV/0,False,,
CT2735/1,False,,
C1B3708/1,False,,
BK 8083/B,False,,
MK3018T/R26VN,False,,
SF00222/6124C,False,,
