Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688001,6688001,CTX77,88.0,70.2,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688002,6688002,CTX77,82.0,65.4,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688003,6688003,CTX77,90.0,70.6,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688004,6688004,CTX77,88.0,68.6,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688005,6688005,CTX77,90.0,70.8,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688006,6688006,CTX77,90.0,69.8,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688007,6688007,CTX77,73.0,57.6,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688008,6688008,CTX77,90.0,71.0,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688009,6688009,CTX77,90.0,70.6,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688010,6688010,CTX77,91.0,71.0,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688011,6688011,CTX77,91.0,71.0,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688012,6688012,CTX77,91.0,71.0,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688013,6688013,CTX77,91.0,71.4,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688014,6688014,CTX77,90.0,70.8,0.0,0.0,2025-02-05 07:51:02
CT22120-3/0,D66880,"CFAB - CREATIVE FABRIC SERVICE, LLC",6688015,6688015,CTX77,88.0,68.8,0.0,0.0,2025-02-05 07:51:02
BK8552/0,D66906,FAYT - FAYTEX CORP,6690601,972002,P3 R202,33.0,29.2,0.0,0.0,2025-04-01 13:51:03
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705202,6705202,1027,30.0,55.5,0.0,0.0,2025-01-30 07:31:08
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705205,6705205,1027,30.0,54.0,0.0,0.0,2025-01-30 07:31:08
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705206,6705206,1027,30.8,54.0,0.0,0.0,2025-01-30 07:31:08
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705207,6705207,1027,30.0,54.0,0.0,0.0,2025-01-30 07:31:08
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705208,6705208,1027,31.0,54.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705209,6705209,1027,25.0,52.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705210,6705210,1027,32.8,55.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705211,6705211,1027,30.9,51.8,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705212,6705212,1027,30.0,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705213,6705213,1027,30.0,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705214,6705214,1027,31.0,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705215,6705215,1027,30.0,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705216,6705216,1027,30.7,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705217,6705217,1027,33.0,54.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705218,6705218,1027,30.6,51.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705219,6705219,1027,26.5,43.0,0.0,0.0,2025-01-30 07:31:09
C1B4544-1/42INCH,D67052,CTIC - CREATIVE TICKING,6705220,6705220,1027,21.0,35.0,0.0,0.0,2025-01-30 07:31:09
C1B4629-1/0,D67064,CTIC - CREATIVE TICKING,106706401,6706401,SR5,15.0,24.9,0.0,0.0,2025-03-12 10:57:00
C1B4629-1/0,D67064,CTIC - CREATIVE TICKING,206706401,6706401,SR5,6.0,15.0,0.0,0.0,2025-03-12 10:57:00
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710201,6710201,3047B,30.2,60.0,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710202,6710202,3047B,30.2,59.4,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710203,6710203,3047B,30.7,54.7,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710204,6710204,3047B,30.7,53.8,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710205,6710205,3047B,30.9,53.4,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710206,6710206,3047B,30.6,52.3,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710207,6710207,3047B,30.4,51.4,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710208,6710208,3047B,30.7,52.0,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710209,6710209,3047B,30.6,51.8,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710210,6710210,3047B,30.6,51.4,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710211,6710211,3047B,30.7,51.3,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710212,6710212,3047B,30.8,51.6,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710213,6710213,3047B,30.6,51.6,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710214,6710214,3047B,30.6,51.5,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710215,6710215,3047B,30.7,50.7,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710216,6710216,3047B,30.9,51.6,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710217,6710217,3047B,30.9,52.3,0.0,0.0,2025-02-10 07:45:04
C1B4544-1/42INCH,D67102,CTIC - CREATIVE TICKING,6710218,6710218,3047B,37.3,63.3,0.0,0.0,2025-02-10 07:45:04
C4T4633-EFP1/42INCH,D67110,CTIC - CREATIVE TICKING,6711001,6711001,GR084,40.8,67.4,0.0,0.0,2025-02-21 15:01:09
CF5459/PFGD,D67126,CHTR - CHAPMAN TRADING COMPANY,6712601,174009,@CDF,87.0,48.4,0.0,0.0,2025-02-24 14:51:05
CF5465-BK/0,D67128,"CFAB - CREATIVE FABRIC SERVICE, LLC",6712801,112001,R12,45.0,24.5,0.0,0.0,2025-03-04 08:36:35
CF5465-BK/0,D67128,"CFAB - CREATIVE FABRIC SERVICE, LLC",206712802,112002,R12,61.0,33.2,0.0,0.0,2025-03-07 08:07:00
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720211,6720211,194B,30.4,48.2,0.0,0.0,2025-02-12 15:21:06
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720212,6720212,194B,30.0,48.2,0.0,0.0,2025-02-12 15:21:06
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720213,6720213,194B,30.5,48.0,0.0,0.0,2025-02-12 15:21:06
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720214,6720214,194B,30.4,48.2,0.0,0.0,2025-02-12 15:21:06
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720215,6720215,194B,20.0,31.0,0.0,0.0,2025-02-12 15:21:06
CEE4627-1/0,D67202,CTIC - CREATIVE TICKING,6720216,6720216,194B,19.0,30.0,0.0,0.0,2025-02-12 15:21:06
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723201,6723201,139B,35.9,60.5,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723202,6723202,139B,35.2,61.8,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723203,6723203,139B,35.7,62.7,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723204,6723204,139B,35.3,61.9,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723205,6723205,139B,35.4,61.1,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723206,6723206,139B,38.8,68.4,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723207,6723207,139B,35.7,62.4,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723208,6723208,139B,33.5,58.2,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723209,6723209,139B,35.1,61.3,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723210,6723210,139B,35.5,61.9,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723211,6723211,139B,35.7,61.9,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723212,6723212,139B,35.4,61.6,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723213,6723213,139B,35.9,62.5,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723214,6723214,139B,35.5,62.0,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723215,6723215,139B,35.6,62.1,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723216,6723216,139B,16.1,27.8,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723217,6723217,139B,35.4,61.7,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67232,CTIC - CREATIVE TICKING,6723218,6723218,139B,25.1,44.3,0.0,0.0,2025-03-21 08:25:03
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725602,6725602,CTX036,30.7,62.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725603,6725603,CTX036,30.3,63.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725604,6725604,CTX036,30.6,64.0,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725605,6725605,CTX036,30.6,62.5,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725606,6725606,CTX036,30.7,61.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725607,6725607,CTX036,30.6,61.2,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725608,6725608,CTX036,30.5,60.6,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725609,6725609,CTX036,30.5,59.2,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725610,6725610,CTX036,30.6,58.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725611,6725611,CTX036,30.9,58.8,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725613,6725613,CTX036,30.7,58.2,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725614,6725614,CTX036,30.6,57.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725615,6725615,CTX036,30.9,57.8,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725616,6725616,CTX036,30.8,57.7,0.0,0.0,2025-02-20 08:11:04
CEE4586-1/0,D67256,CTIC - CREATIVE TICKING,6725617,6725617,CTX036,22.7,43.2,0.0,0.0,2025-02-20 08:11:04
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729501,6729501,703,40.4,67.0,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729502,6729502,703,40.5,67.3,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729503,6729503,703,40.8,67.1,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729504,6729504,703,40.6,66.8,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729505,6729505,703,38.5,63.3,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729506,6729506,703,40.6,66.5,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729507,6729507,703,40.6,66.6,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729508,6729508,703,40.7,66.9,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729509,6729509,Z62725,23.0,38.0,0.0,0.0,2025-02-21 15:01:06
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729510,6729510,703,35.6,54.6,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729511,6729511,703,35.7,62.1,0.0,0.0,2025-03-21 08:25:03
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729512,6729512,703,35.5,61.8,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729513,6729513,703,35.4,61.6,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67295,CTIC - CREATIVE TICKING,6729514,6729514,703,35.1,60.9,0.0,0.0,2025-03-21 08:25:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733901,6733901,GR032,30.8,57.5,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733902,6733902,GR032,30.8,57.9,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733903,6733903,GR032,30.6,57.3,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733904,6733904,GR032,30.8,57.5,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733905,6733905,GR032,30.8,57.1,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733906,6733906,GR032,30.9,57.3,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733907,6733907,GR032,30.9,57.2,0.0,0.0,2025-02-24 10:05:04
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733908,6733908,GR032,30.9,56.7,0.0,0.0,2025-02-24 10:05:05
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733909,6733909,GR032,30.7,55.6,0.0,0.0,2025-02-24 10:05:05
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733910,6733910,GR032,30.9,55.5,0.0,0.0,2025-02-24 10:05:05
CEE4586-1/0,D67339,CTIC - CREATIVE TICKING,6733911,6733911,GR032,18.9,34.2,0.0,0.0,2025-02-24 10:05:05
CT2894-5/0,D67349,"CFAB - CREATIVE FABRIC SERVICE, LLC",6734901,6734901,3042A,71.0,90.0,0.0,0.0,2025-03-10 15:45:03
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735401,6735401,CT164,35.7,63.3,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735402,6735402,CT164,35.4,63.2,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735403,6735403,CT164,35.4,63.0,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735404,6735404,CT164,32.6,58.3,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735405,6735405,CT164,35.6,63.1,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735406,6735406,CT164,35.7,62.8,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735407,6735407,CT164,35.4,62.6,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735408,6735408,CT164,35.5,62.8,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735409,6735409,CT164,35.3,61.5,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735410,6735410,CT164,35.2,61.1,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735411,6735411,CT164,35.6,62.7,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735412,6735412,CT164,35.6,62.8,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735413,6735413,CT164,35.2,61.1,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735414,6735414,CT164,35.5,61.9,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735415,6735415,CT164,35.5,61.5,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67354,CTIC - CREATIVE TICKING,6735416,6735416,CT164,35.9,62.9,0.0,0.0,2025-03-21 08:25:04
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,6739701,313001,GR090-P3,19.0,31.9,0.0,0.0,2025-04-25 07:59:12
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,6739702,313002,GR090-P3,32.0,53.8,0.0,0.0,2025-04-25 07:59:17
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,6739703,313003,GR090-P3,29.0,48.7,0.0,0.0,2025-04-25 07:59:22
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,6739704,313004,GR090-P3,26.0,43.7,0.0,0.0,2025-04-25 07:59:28
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,6739705,313005,GR090-P3,35.0,58.8,0.0,0.0,2025-04-25 07:59:38
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,106739706,313006,SR5,10.0,21.1,0.0,0.0,2025-06-30 10:10:00
IC I262/o,D67397,NSAP - NATIONAL SAFETY APPAREL,206739706,313006,SR5,4.0,8.6,0.0,0.0,2025-06-30 10:10:00
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740701,6740701,210B,35.6,62.6,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740702,6740702,210B,35.6,62.9,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740703,6740703,210B,35.6,63.0,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740704,6740704,210B,35.7,62.9,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740705,6740705,210B,35.4,62.4,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740706,6740706,210B,36.6,64.0,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740707,6740707,210B,35.4,61.9,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740708,6740708,210B,35.3,61.7,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740709,6740709,210B,35.7,62.2,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740710,6740710,210B,35.6,61.7,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740711,6740711,210B,35.5,62.4,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740712,6740712,210B,35.2,61.3,0.0,0.0,2025-03-21 08:25:04
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740713,6740713,210B,35.8,61.9,0.0,0.0,2025-03-21 08:25:05
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740714,6740714,210B,35.6,61.3,0.0,0.0,2025-03-21 08:25:05
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740715,6740715,210B,35.3,61.5,0.0,0.0,2025-03-21 08:25:05
C4T4633-EFP1/42INCH,D67407,CTIC - CREATIVE TICKING,6740716,6740716,210B,16.9,30.2,0.0,0.0,2025-03-21 08:25:05
CF5450-CB/64INCH,D67411,"CFAB - CREATIVE FABRIC SERVICE, LLC",306741101,740201,R135,51.0,28.4,0.0,0.0,2025-03-21 08:25:00
CF5450-CB/64INCH,D67411,"CFAB - CREATIVE FABRIC SERVICE, LLC",6741102,740202,R135,76.0,45.7,0.0,0.0,2025-03-18 10:33:37
CF5450-CB/64INCH,D67411,"CFAB - CREATIVE FABRIC SERVICE, LLC",6741103,740203,R135,62.0,37.3,0.0,0.0,2025-03-18 10:33:44
CT4646/0,D67440,"CFAB - CREATIVE FABRIC SERVICE, LLC",6744001,6744001,GR022-P3,50.0,33.0,0.0,0.0,2025-05-06 07:35:03
CT4549/0,D67441,"CFAB - CREATIVE FABRIC SERVICE, LLC",6744101,6744101,GR022-P3,28.5,30.0,0.0,0.0,2025-05-06 07:35:03
CT4547/0,D67442,"CFAB - CREATIVE FABRIC SERVICE, LLC",6744201,6744201,GR022-P3,39.0,37.0,0.0,0.0,2025-05-06 07:35:03
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744701,6744701,167B,30.4,54.7,0.0,0.0,2025-03-11 16:41:04
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744702,6744702,167B,30.2,54.0,0.0,0.0,2025-03-11 16:41:04
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744703,6744703,167B,30.3,54.0,0.0,0.0,2025-03-11 16:41:04
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744704,6744704,167B,32.0,57.0,0.0,0.0,2025-03-11 16:41:04
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744706,6744706,167B,25.5,50.0,0.0,0.0,2025-03-11 16:41:04
C4T4633-EFP1/42INCH,D67447,CTIC - CREATIVE TICKING,6744707,6744707,167B,20.4,40.0,0.0,0.0,2025-03-11 16:41:04
IC HE602/0,D67457,NSAP - NATIONAL SAFETY APPAREL,6745701,163001,R003,48.0,57.3,0.0,0.0,2025-05-28 14:35:01
IC HE602/0,D67457,NSAP - NATIONAL SAFETY APPAREL,6745702,163002,R003,36.0,43.0,0.0,0.0,2025-05-28 14:35:09
IC HE602/0,D67457,NSAP - NATIONAL SAFETY APPAREL,6745703,163003,R003,42.0,50.1,0.0,0.0,2025-05-28 14:35:14
IC HE602/0,D67457,NSAP - NATIONAL SAFETY APPAREL,6745704,163004,R003,37.0,44.2,0.0,0.0,2025-05-28 14:35:22
IC HE602/0,D67457,NSAP - NATIONAL SAFETY APPAREL,6745705,163005,R003,33.0,39.4,0.0,0.0,2025-05-28 14:35:27
C1B4571-1/4653,D67492,CTIC - CREATIVE TICKING,6749203,6749203,2699J,17.3,23.6,0.0,0.0,2025-03-07 09:15:05
CT2155-1PS/0,D67522,"CFAB - CREATIVE FABRIC SERVICE, LLC",6752202,6752202,3042A,70.0,22.0,0.0,0.0,2025-03-13 16:11:03
CT4651/0,D67554,"CFAB - CREATIVE FABRIC SERVICE, LLC",6755401,6755401,GR022-P3,55.8,32.0,0.0,0.0,2025-05-06 07:35:03
CF5248-ION/0,D67597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6759701,6759701,125B,89.4,39.7,0.0,0.0,2025-04-08 16:25:03
CF5248-ION/0,D67597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6759702,6759702,125B,78.0,35.8,0.0,0.0,2025-04-08 16:25:03
GG6030-NA/0,D67609,GLEN - GLEN RAVEN CUSTOM FABRICS LLC,6760901,471001,6040,46.0,33.3,0.0,0.0,2025-04-17 12:00:52
