bom_style,mapped_to,match_type
CT2973/1,CT2973,base_code
CEE4564A/1,CEE4564A,base_code
CT2222/1L,CT2222,base_code
C1B4137A/1,C1B4137A,base_code
C1B3348/1,C1B3348,base_code
CF5126/0,CF5126,base_code
CT2832/1,CT2832,base_code
CT3020/TT1,CT3020,base_code
CF6018/2,CF6018,base_code
BK 8513/0,,unmapped
CT2722/1,CT2722,base_code
18720/01A,18720,base_code
CF5164/0,CF5164,base_code
C1B4149A/1,C1B4149A,base_code
CMR4640A/1,CMR4640A,base_code
BK 8348/2,,unmapped
43396/0,,unmapped
CF5220/0,CF5220,base_code
DKQ7278/C,,unmapped
CT2459/1,,unmapped
C0332F/FX1,,unmapped
CT2513/3K,CT2513,base_code
CT2859/1A,CT2859,base_code
CT2813/1,CT2813,base_code
17511/01S,,unmapped
CT3072/1,,unmapped
CEE3476/1,CEE3476,base_code
CT3018/1L,CT3018,base_code
C1B3299/1,C1B3299,base_code
CT2493/1,,unmapped
CT2039/1S,,unmapped
CF5007/0,CF5007,base_code
CF5389/B,CF5389,base_code
CEE4424A/1,CEE4424A,base_code
CF5121/0,CF5121,base_code
BK 8308/0,,unmapped
C1B4743A/1,C1B4743A,base_code
GLACIERSTR-260/1,,unmapped
16131/01A,,unmapped
4000306818/12,,unmapped
BK 8180/0,,unmapped
CEE3915/1,CEE3915,base_code
CT3015/1,CT3015,base_code
CF2012/0,CF2012,base_code
C1B3344/1,C1B3344,base_code
180000/CS,,unmapped
CF5321/OCT2,CF5321,base_code
CT2535/1S,CT2535,base_code
CMR3638/3P,CMR3638,base_code
EXP2336/G,,unmapped
CT3003/2,CT3003,base_code
CF5163/0,CF5163,base_code
CEE3636/1,CEE3636,base_code
C952/10,,unmapped
C1B3797/1,C1B3797,base_code
C4T4131/TT1U,,unmapped
C7T3290/TT1,,unmapped
BK 8202/0,,unmapped
C1B3629/3,C1B3629,base_code
DC4045/0,,unmapped
BK 8257/0,,unmapped
C4T4086/XFP1,C4T4086,base_code
CEE3890/1,CEE3890,base_code
5035/48,,unmapped
C1B3550/1,C1B3550,base_code
C1B4168A/1L,C1B4168A,base_code
C8B3709/1,C8B3709,base_code
CF1068/0,CF1068,base_code
DFF446J/S,DFF446J,base_code
BK 8562/0,,unmapped
CF5458/0,,unmapped
CT2989/5,,unmapped
CF5092/BLK,CF5092,base_code
911601/TC144,911601,base_code
CMR3757/1,CMR3757,base_code
C1B3805/1,C1B3805,base_code
D5896/0,,unmapped
MK3018T/R26BP,,unmapped
CT3087/1,CT3087,base_code
FD0102/0,FD0102,base_code
CT22000/1,,unmapped
DC3983/2,,unmapped
CEE4503A/1,,unmapped
F18001/1,,unmapped
CF6019-TI/0,CF6019-TI,base_code
CT22116/1A,CT22116,base_code
BK 8187/28060,BK8187,base_code
C0316F/30,,unmapped
SK5618Q/BV,,unmapped
CT3068/2,CT3068,base_code
CT2597/1,,unmapped
CT3085/1C,CT3085,base_code
C03102F/BH72,,unmapped
CMJ3164/11,CMJ3164,base_code
AM0061/5,,unmapped
C1B4003/1,C1B4003,base_code
CEE4422A/1,CEE4422A,base_code
CT2983/1,CT2983,base_code
CE3041/1,,unmapped
CF5081/U,CF5081,base_code
C1B3306/13,C1B3306,base_code
CT2752/1,CT2752,base_code
BK 6427/FAB,,unmapped
C1B4285A/1REPM,C1B4285A,base_code
CEE4314A/1,CEE4314A,base_code
CK8514/0,CK8514,base_code
BK 8423/0,BK8423,base_code
CT1645/1,,unmapped
C1B4057/1,C1B4057,base_code
SF01005/4148I,,unmapped
CT2126/1,,unmapped
C1B3306/11,C1B3306,base_code
C871/25,,unmapped
CT2452/1,,unmapped
C1B3966/1,C1B3966,base_code
C1B3965/4,C1B3965,base_code
C4T4455A/1,C4T4455A,base_code
CF5269/0,CF5269,base_code
FF 10008/0009,FF10008,base_code
CF5109/0,CF5109,base_code
CT3078/1,,unmapped
BK 8509/0,,unmapped
BK 8273T/0,,unmapped
BK 8303/0,,unmapped
C1B4355A/1,C1B4355A,base_code
CF5489/C,CF5489,base_code
BK 8487/0,,unmapped
C1B4630A/1,C1B4630A,base_code
CT2987/1,,unmapped
C1B4774A/2,C1B4774A,base_code
BK 8120/4800,BK8120,base_code
CT1961 3028/0,,unmapped
CMJ3177/1,CMJ3177,base_code
C2B3454/1,,unmapped
BK 8401/0,,unmapped
C1B3242/2,C1B3242,base_code
SF00843D/7317,,unmapped
MK3818Q2/100,,unmapped
BK 8263/1,,unmapped
CF5196/0,CF5196,base_code
FF 10008/0005A,FF10008,base_code
CEE2748/1IN,CEE2748,base_code
CT2669/1,,unmapped
BK 7383/00300,,unmapped
BK 7383/72900,,unmapped
C1B3338/2,C1B3338,base_code
4000104859/0,,unmapped
CEE4128A/1,,unmapped
C1B3687/1,,unmapped
CF5274/0,CF5274,base_code
CF1065/0,CF1065,base_code
RIO-375/1,,unmapped
CT22150/1UU,CT22150,base_code
BK 8169/08300,BK8169,base_code
C1B3694/1,C1B3694,base_code
C1B4190A/0,C1B4190A,base_code
BK 8053/1,,unmapped
AM0008/3,,unmapped
CT2422/2,,unmapped
CT22102/1S,CT22102,base_code
70798/0,,unmapped
CT3017/1,CT3017,base_code
C1B4140A/1,C1B4140A,base_code
CT2632/3,,unmapped
2094/CC,2094,base_code
C1B3873/1,C1B3873,base_code
CF5134/1,CF5134,base_code
CT2984/TT3,CT2984,base_code
BK 6739/0,,unmapped
C1B3895/1,C1B3895,base_code
CEE4217A/1,CEE4217A,base_code
15547/01U,,unmapped
CT1531/5L,CT1531,base_code
CT2512/1,,unmapped
CT2696/1,,unmapped
EESTR-380/1,,unmapped
CT2909/1,CT2909,base_code
C0382F/0,,unmapped
C1B3767/1U,C1B3767,base_code
CF5380/1,CF5380,base_code
C897-18/0,,unmapped
BK 8174/0,,unmapped
DC3990/0,,unmapped
CEE3414/1,CEE3414,base_code
C1B3884/1,C1B3884,base_code
CT2402/3,CT2402,base_code
CT2621/1,,unmapped
JC24/1,JC24,base_code
C1B4313A/1RECL,C1B4313A,base_code
CF5424/0,CF5424,base_code
CF5319/0,CF5319,base_code
CF5268/0,CF5268,base_code
C1B4125A/1BL,C1B4125A,base_code
C1B3338/4,C1B3338,base_code
BK 8205/19600,BK8205,base_code
1538745/4060S,,unmapped
KBDU602C/S,KBDU602C,base_code
SF00987/7985I,,unmapped
BK 8339/0,,unmapped
CT2296/2,,unmapped
FF 25001/0002,FF25001,base_code
BK 7486/6712,,unmapped
CF5349/0,CF5349,base_code
CTF3138/2,CTF3138,base_code
BK 8464/0,,unmapped
AM0061/LDC,,unmapped
3000070264/1,,unmapped
CT22111/1DE,CT22111,base_code
C2B3223/4,C2B3223,base_code
C1B3906/1,C1B3906,base_code
2140372/PD,2140372,base_code
BK 8400/0,,unmapped
TN-647-01/E,,unmapped
CT22115/1,CT22115,base_code
ML7051/A,,unmapped
C1B4350A/1M,C1B4350A,base_code
CT2995/2,,unmapped
CT2656/TT1,,unmapped
CF1051/0,,unmapped
BK 8273/A2,,unmapped
C1B3512/1,C1B3512,base_code
CT2461/1,,unmapped
C1B4119A/1,C1B4119A,base_code
CT2972/1AB,CT2972,base_code
RC38/0,RC38,base_code
CF5110/0,CF5110,base_code
CT2781/2,CT2781,base_code
4000306818/NH,,unmapped
C4T3361/TT2,C4T3361,base_code
CEE3274/2,CEE3274,base_code
CEE3546/3,CEE3546,base_code
BK 8023/T,BK8023,base_code
CF5092/1UU,CF5092,base_code
CT2710/TT1,CT2710,base_code
CT22116/1C,CT22116,base_code
AM0018/0,,unmapped
CT2508/1,,unmapped
CT1649/2CP,CT1649,base_code
JL5074/CI,,unmapped
C4T4131/TT1D,,unmapped
CT2438/1,,unmapped
BK 8161/01,,unmapped
BK 8451/0,,unmapped
CT2969/3,CT2969,base_code
C1B4312A/2REC,C1B4312A,base_code
CF5523/0,,unmapped
CT2361/1,,unmapped
ATG-66BLK/C,,unmapped
CT2931/TT1A,CT2931,base_code
2140372/BC2,2140372,base_code
FF 10008/0004A,FF10008,base_code
CT22121/1S,CT22121,base_code
CF5306/0,CF5306,base_code
BK 8470/0,,unmapped
CT22157/2S,CT22157,base_code
2140391/BC2,2140391,base_code
CT22102/1,CT22102,base_code
CT2514/1,,unmapped
SK5615F/B,,unmapped
CT2113/2KY3L,CT2113,base_code
CT2238/1C,CT2238,base_code
C1B4168A/1,C1B4168A,base_code
CF1035/0,,unmapped
FF 20000/G1,FF20000,base_code
C1B4376A/1,C1B4376A,base_code
BK 7486/7290,,unmapped
CT1843/TT1,,unmapped
CT2491/2,,unmapped
CF5248/UU,CF5248,base_code
C2B3237/3,C2B3237,base_code
3BB760/0,3BB760,base_code
CF5045/0,CF5045,base_code
C1B3402/1L,C1B3402,base_code
C1B4571A/1D,C1B4571A,base_code
CT2935/1A,CT2935,base_code
CF5335/NAT3,CF5335,base_code
5000/50CU,,unmapped
CEE3050/1CU,CEE3050,base_code
CT4259/0,CT4259,base_code
CT22111-IL/1,CT22111-IL,base_code
F39988/0,F39988,base_code
CT22106/1,CT22106,base_code
CT1433/2C,CT1433,base_code
C1B3472/1L,C1B3472,base_code
CT22107/1NC,CT22107,base_code
C1B3231/2,C1B3231,base_code
CEE4296A/2,CEE4296A,base_code
C03102F/0,,unmapped
AM0045/0,,unmapped
CEE4512A/1,CEE4512A,base_code
CF5218/0,CF5218,base_code
CT2780/1DE,CT2780,base_code
CT2819/1PA,CT2819,base_code
CT1980/3,,unmapped
C1B3917/1B,C1B3917,base_code
KBDU600K/1,KBDU600K,base_code
CT1916/TT3A,CT1916,base_code
AM0059/0,,unmapped
CT2661/1,CT2661,base_code
191447/1,,unmapped
CT22000-3/1P,,unmapped
C1B3553/1,C1B3553,base_code
BK 8549/1,,unmapped
TN-794-01/0,TN-794-01,base_code
CF5376/0,,unmapped
CT2535/1D,CT2535,base_code
CMR4067/2,CMR4067,base_code
CT22150/1C,CT22150,base_code
C1B4070/1,C1B4070,base_code
CEE3837/1U,CEE3837,base_code
CT2935/1E,CT2935,base_code
C1B4005/1,C1B4005,base_code
CT1540/1IP,,unmapped
CEE3154/2,CEE3154,base_code
G2309HV/1,,unmapped
C1B3875/2,C1B3875,base_code
CF5134/0,CF5134,base_code
C1B4741A/1,C1B4741A,base_code
C1B3530/4,C1B3530,base_code
CF5363/0,,unmapped
BK 8352/0,,unmapped
C1B3234/1,C1B3234,base_code
CT2970/2,CT2970,base_code
C1B4309A/1,C1B4309A,base_code
C1B3554/1,C1B3554,base_code
CEE3464/1,CEE3464,base_code
CT2266/TT1C,CT2266,base_code
C1B3405/1,C1B3405,base_code
CF5017/3,CF5017,base_code
CMR3373/2,CMR3373,base_code
CT1991/12,CT1991,base_code
C1B3912/1U,C1B3912,base_code
C1B4026/1,C1B4026,base_code
CF2000/0,CF2000,base_code
CT1001/C,,unmapped
BK 8120/4091,BK8120,base_code
CO409F/0,,unmapped
C1B4743A/3,C1B4743A,base_code
CT22111/1C,CT22111,base_code
SK5615F/0,,unmapped
BK 8441/0,,unmapped
C1B4058/1,C1B4058,base_code
CF1072/0,CF1072,base_code
BK 8496/0,,unmapped
C1B3226/2D,C1B3226,base_code
R39395/0,,unmapped
C1B3306/8,C1B3306,base_code
C1B3911/1,C1B3911,base_code
BK 4148C/0,,unmapped
CT2393/1,,unmapped
BK 5323/B,,unmapped
CT22209/VBT,,unmapped
DC3957/0,,unmapped
BK 8185/0,,unmapped
C1B4478/2,C1B4478,base_code
CMR3638/1,CMR3638,base_code
CT1838/1N,,unmapped
CT3053/1,CT3053,base_code
BK 8276/1,,unmapped
C1B3871/1,C1B3871,base_code
CF1090/0,CF1090,base_code
CT4402/3,CT4402,base_code
C0388F/0,,unmapped
CT2897/1,CT2897,base_code
CT2317/02,,unmapped
CF5009/0,CF5009,base_code
CT3139/TT1,CT3139,base_code
CEE4780B/1,CEE4780B,base_code
3000070229/0,,unmapped
ATG-66BLK/0,,unmapped
KBDU600EZ/0,KBDU600EZ,base_code
SF00370/6621D,,unmapped
CF5516/0,CF5516,base_code
CT2917/TT1D,CT2917,base_code
CF5293/0,CF5293,base_code
C7T4340T/1,,unmapped
CEE2748/1UT,CEE2748,base_code
MK3818Q/R26,,unmapped
CT2454/1,,unmapped
AM0033/L,,unmapped
C1B4121A/1,C1B4121A,base_code
C1B4002/1,C1B4002,base_code
CT22120/1P3,CT22120,base_code
CT2647/1,,unmapped
J203HBR/1,,unmapped
BK 8271C/1,,unmapped
BK 8348/0,,unmapped
DC4034/0,,unmapped
CF5213/U,CF5213,base_code
D5896/U,,unmapped
CF5321/FEB28,CF5321,base_code
SF00987/7985,,unmapped
CT3018/1P,CT3018,base_code
CT22209/0,,unmapped
BK 8120/34180,BK8120,base_code
H42014/0,H42014,base_code
C1B4359A/1,C1B4359A,base_code
CEE3458/1,CEE3458,base_code
C0396F-28/0,,unmapped
FLF490/0,,unmapped
CF5521/0,,unmapped
IPP503/0,IPP503,base_code
CT2113/2KY3N,CT2113,base_code
SF01022/8171,,unmapped
3000070294/1,,unmapped
CF5467/0,CF5467,base_code
BK 5338/A,,unmapped
CT2293-2/1,,unmapped
MK3018T/R26VN,,unmapped
BK 8154/1,,unmapped
CT2479/1,,unmapped
CT2584/1,,unmapped
C1B4118A/1,C1B4118A,base_code
AM0019/0,,unmapped
C1B4064/1,C1B4064,base_code
CT2892/3,CT2892,base_code
16772/01A,,unmapped
CT2890/2A,CT2890,base_code
BK 8501/0,,unmapped
EXP2336/E,,unmapped
CT2988/1,,unmapped
C1B4170A/1,C1B4170A,base_code
BK 8279/0,BK8279,base_code
MK1010/0,,unmapped
MK3818PCQK/30M,,unmapped
CT2431/TH1,,unmapped
C1B4209A/1,C1B4209A,base_code
CT1511/8N,CT1511,base_code
C1B3560/1,C1B3560,base_code
C1B4614A/1,C1B4614A,base_code
CT22121/1NK,CT22121,base_code
DC3992/0,,unmapped
3000123129/1,,unmapped
CEE3544/1,CEE3544,base_code
CT1649/2P,CT1649,base_code
71245B/C,71245B,base_code
AMER220004/01,AMER220004,base_code
C4T3577-42/EFP1H,C4T3577-42,base_code
3000070185/0,,unmapped
3000242185/0,,unmapped
C7T4283A/1,C7T4283A,base_code
CT3016/1,CT3016,base_code
205FLX2006/B,205FLX2006,base_code
CT2992/2,,unmapped
1028/582L,,unmapped
BK 7257/B,,unmapped
CF5350/0,CF5350,base_code
CF5437/0,CF5437,base_code
CF5088/ECO,CF5088,base_code
CT2576/2,CT2576,base_code
RB38/1,RB38,base_code
DC3998/0,,unmapped
CT22150/1WN,CT22150,base_code
CT22110/1LN,CT22110,base_code
CT2620/1,,unmapped
AM0013/0,,unmapped
BK 8542/0,,unmapped
FF78/001A,,unmapped
C1B3879/1,C1B3879,base_code
CT1916/TT3U,CT1916,base_code
BK 8187/10491,BK8187,base_code
CT2577/1,CT2577,base_code
C1B3208/1,C1B3208,base_code
CEE4181A/0,CEE4181A,base_code
CF5001/0,CF5001,base_code
C2B3222/3,C2B3222,base_code
CT2910/2,CT2910,base_code
CF1066/0,CF1066,base_code
CT22209/MVSV,,unmapped
SK3024T/VB,,unmapped
FLF600/MIB,,unmapped
CT2920/3A,CT2920,base_code
BARCELONA-360/1,,unmapped
CT22156/1NN,CT22156,base_code
CT2680/1,CT2680,base_code
CT2989/6,,unmapped
TN-671-01/0,,unmapped
BK 8409/0,BK8409,base_code
C2B3047/1,C2B3047,base_code
2027-2.9/MVS1,2027-2.9,base_code
CT1320/2KA,CT1320,base_code
DC3956/0,,unmapped
CEE3273/3,CEE3273,base_code
CT1916/WTTS3,CT1916,base_code
2377193/V,,unmapped
C1B3640/6,C1B3640,base_code
CT22006/1N,,unmapped
1217/0,,unmapped
4000169789/0,,unmapped
CEE4293A/1L,CEE4293A,base_code
CT22211/2N,,unmapped
CT2894/5,CT2894,base_code
MK3818Q/R26VN,,unmapped
CT2155/1D,CT2155,base_code
CT2686/TT2L,CT2686,base_code
CT2535/1P,CT2535,base_code
CT2626/1,,unmapped
CT2618/TT3,,unmapped
3000070156/1,,unmapped
C1B4595A/1,C1B4595A,base_code
CT2740/TT1,CT2740,base_code
BK 8531OW/B,,unmapped
CT22115/1P,CT22115,base_code
C1B3912/1D,C1B3912,base_code
CF5340/0,CF5340,base_code
CF5360/0,CF5360,base_code
3000070281/1,,unmapped
CT4547/0,CT4547,base_code
CT2296/1,,unmapped
CT2357/TT1U,CT2357,base_code
C1B4373A/2,C1B4373A,base_code
CT22121/1O,CT22121,base_code
12636/01U,,unmapped
C1B3987C/1B,C1B3987C,base_code
FF78/004,,unmapped
CEE3466/1A,CEE3466,base_code
C1B3852/1,C1B3852,base_code
CT2768/1,CT2768,base_code
C1B4312A/1RECD,C1B4312A,base_code
CT2405/1,,unmapped
CT22103/1P,CT22103,base_code
BK 8211/0,,unmapped
CEE4528A/1,,unmapped
3000070267/1,,unmapped
BK 8127/B,,unmapped
CT2472/5,,unmapped
BK 8407/0,BK8407,base_code
CT2611/3,,unmapped
CF5307/0,CF5307,base_code
CT2793/1,,unmapped
C4T3654/FER2,C4T3654,base_code
C1B4198A/1,C1B4198A,base_code
CT2155/1,CT2155,base_code
107716/3800A,,unmapped
C5T4464-42/TT1L,C5T4464-42,base_code
C1B4073/1,C1B4073,base_code
3000070211/1,,unmapped
FF 10009/0002,FF10009,base_code
FLF490A/0,,unmapped
CF1083/0,CF1083,base_code
CT2833/1,CT2833,base_code
CT2587/TT1,,unmapped
CT3061/2,,unmapped
CEE4191A/0,CEE4191A,base_code
BK 4359/D,,unmapped
C1B3903/1,C1B3903,base_code
C1B2948/2,,unmapped
CT2439/1,,unmapped
MK3818Q/R26BS,,unmapped
C1B4478/1,C1B4478,base_code
CEE4751A/2,CEE4751A,base_code
CF5390/BLK,CF5390,base_code
CT22155/2S,CT22155,base_code
DFF446R/L,DFF446R,base_code
3000070192/0,,unmapped
C1B3622/1,C1B3622,base_code
AM0018/T,,unmapped
CT3069/1,CT3069,base_code
CT2551/TT1,,unmapped
CMR4344/1P,CMR4344,base_code
FF 10005/0002,FF10005,base_code
C2B3260/1,,unmapped
C1B4361A/1,C1B4361A,base_code
CT2516/1,,unmapped
2140395/PD,2140395,base_code
CT22151/1AB,CT22151,base_code
CT22108/1C,CT22108,base_code
BARCELONASTR-530/1,,unmapped
CT2400/1,,unmapped
CT3085/1D,CT3085,base_code
C1B4014/1D,C1B4014,base_code
CF5442/0,CF5442,base_code
CT2673/1,,unmapped
SF00950/6621R,,unmapped
AMER220011/1S,AMER220011,base_code
C1B4139A/2,C1B4139A,base_code
C1B3686/1,,unmapped
CMR4773A/1,CMR4773A,base_code
CT2596/2,,unmapped
CT2651/1,,unmapped
13089/01A,,unmapped
C1B3516/2,C1B3516,base_code
CT2293/1,,unmapped
3000070172/2,,unmapped
BK 8334/2,,unmapped
C1B2982/1,C1B2982,base_code
CT2494/2,CT2494,base_code
CEE4444/5,CEE4444,base_code
CT2969/2,CT2969,base_code
CT2338/1,,unmapped
CT2500/TT1,,unmapped
C1B3230/3,C1B3230,base_code
CEE4497A/1,CEE4497A,base_code
BK 4359/DLRA,,unmapped
CT2990/3,,unmapped
C0407F/1,,unmapped
CT1259/1N,CT1259,base_code
BK 8158/01,,unmapped
CT2536/1,,unmapped
C0434F/0,,unmapped
CEE3924/1,CEE3924,base_code
DC4046/C,,unmapped
72762/PL,72762,base_code
CT1511/8PK,CT1511,base_code
CT3119/1,CT3119,base_code
15605/01A,,unmapped
C5T3508/TT1,C5T3508,base_code
DFF446R/B,DFF446R,base_code
CT2811/2,CT2811,base_code
CT4548/1,CT4548,base_code
C1B4125A/1D,C1B4125A,base_code
C1B4310A/1,C1B4310A,base_code
CF5042/0,CF5042,base_code
C1B3732/1,C1B3732,base_code
4000296279/MM,,unmapped
3000070296/2,,unmapped
2912/0,,unmapped
CT3061/1,,unmapped
C1B3794/1,C1B3794,base_code
15584/01B,,unmapped
C1B4374A/1,C1B4374A,base_code
CF5394/SF1B,CF5394,base_code
CT22116/1CL,CT22116,base_code
3000070295/0,,unmapped
DFF3793/N,DFF3793,base_code
BK 8521/0,,unmapped
CT2634/1,CT2634,base_code
C1B3240/1,C1B3240,base_code
CT3065/2MO,CT3065,base_code
CT2977/1T,CT2977,base_code
CT2455/1,,unmapped
BK 6377/0,,unmapped
CT2272/1P,,unmapped
DKQ4278R/0,,unmapped
C1B4065/1,C1B4065,base_code
C2B3407/1,C2B3407,base_code
C1B3652/1,C1B3652,base_code
BK 8166/01,,unmapped
FF 10006/0001,FF10006,base_code
BK 8216/12700,,unmapped
CEE2840/1TKU,CEE2840,base_code
CT2222/1B,CT2222,base_code
C03056F/0,,unmapped
CT1259/1BE,CT1259,base_code
C4T3432/TT2,C4T3432,base_code
860000/3/70PU,,unmapped
CF5033/0,CF5033,base_code
BK 8279/08300,BK8279,base_code
BK 8556/0,,unmapped
P-MM-9548-V2/0,,unmapped
CT2400/2,,unmapped
BK 8206/0,,unmapped
CT3120/1,CT3120,base_code
CT2938/1AB,CT2938,base_code
CT2920/2A,CT2920,base_code
BK 8394/3,,unmapped
19001/01D3,,unmapped
C1B4747A/1,C1B4747A,base_code
CF5036/0,CF5036,base_code
CF5421/0,CF5421,base_code
19001/01B,,unmapped
BK 8502/0,,unmapped
CT1433/1,CT1433,base_code
CFJ4311B/1L,CFJ4311B,base_code
C1B3438/2,C1B3438,base_code
15549/01A,,unmapped
N817/0,,unmapped
MK3818Q/R26VP,,unmapped
CT2496/1,,unmapped
BK 6341/F2,,unmapped
C1B3941/1E,C1B3941,base_code
BK 8273/UU,,unmapped
CT2398/2,,unmapped
DFF505R/0,DFF505R,base_code
CEE3426/1,CEE3426,base_code
CF5413/0,,unmapped
C1B3799/2TDU,C1B3799,base_code
C1B4153A/1,C1B4153A,base_code
C1B3255/1,C1B3255,base_code
CEE2749/1TK,CEE2749,base_code
CT2843/1,CT2843,base_code
C1B3473/1,C1B3473,base_code
CT2548/2,CT2548,base_code
C1B3501/1,C1B3501,base_code
CT22209/MVST,,unmapped
CT2083/1,,unmapped
C1B3706/1,,unmapped
16998/01AB,16998,base_code
CT2787/1,CT2787,base_code
C1B3800/1,C1B3800,base_code
CF5348/0,CF5348,base_code
CT22151/1UC,CT22151,base_code
CF5380/1SFB,CF5380,base_code
JL2060FR/PI,,unmapped
CF5402/0,CF5402,base_code
CF5491/NAT48,,unmapped
3000130124/0,,unmapped
K1027-54/BK,,unmapped
CT1377/1U,CT1377,base_code
DC3965/0,,unmapped
MK3818Q/R26V,,unmapped
CF5318/0,CF5318,base_code
CF2003/0,CF2003,base_code
DC3939/1,,unmapped
CMR3745/1,CMR3745,base_code
C1B3338/1,C1B3338,base_code
CT2350/2PD,,unmapped
CT2314/01,,unmapped
1000B/AT,,unmapped
BK 8364/0,,unmapped
CT2869/1,CT2869,base_code
CEE4076/1,CEE4076,base_code
CT2942/CTT1,CT2942,base_code
MK1003/0,,unmapped
D6901/0,,unmapped
BK 8270/A0,BK8270,base_code
CF5193/0,CF5193,base_code
C1B3306/14,C1B3306,base_code
CT2798/1,CT2798,base_code
CT2803/1,CT2803,base_code
DC4047/PR,,unmapped
CF5489/B,CF5489,base_code
CT3130/1,,unmapped
AM0050/0,,unmapped
C1B3201/1,C1B3201,base_code
CF5493/NAT,,unmapped
CT2546/1,,unmapped
BK 8274/0,,unmapped
CMR3158/1,,unmapped
CT3102/1,CT3102,base_code
BK 7486/4351,,unmapped
CT3024/4,CT3024,base_code
BK 8217/70830,,unmapped
BK 8175/1,,unmapped
CF5182/0,CF5182,base_code
FF 10005/0002A,FF10005,base_code
C1B4405A/1,C1B4405A,base_code
BK 7486/4610,,unmapped
C1B4594A/1,C1B4594A,base_code
CEE4719A/1,CEE4719A,base_code
CF5150/0,CF5150,base_code
CT1838/1MU,,unmapped
CEE4587A/1,CEE4587A,base_code
CT2634/3,CT2634,base_code
CEE3609/1,CEE3609,base_code
C4T4131/TT1T,,unmapped
CF2007/0,CF2007,base_code
CF5325/0,CF5325,base_code
BK 8305/0,,unmapped
C1B3438/3,C1B3438,base_code
C1B4545A/1O,C1B4545A,base_code
CF5157/0,CF5157,base_code
C1B3377/1,C1B3377,base_code
707904/0,,unmapped
CEE4694A/1,CEE4694A,base_code
CEE4586A/1O,CEE4586A,base_code
C1B3901/1,C1B3901,base_code
CT3040/3,CT3040,base_code
BK 8249/0,,unmapped
BK 8109/0,,unmapped
C1B4612A/1,C1B4612A,base_code
CT2465/0,,unmapped
CT2593/1,,unmapped
C1B3481/1,C1B3481,base_code
C2B3055/1,C2B3055,base_code
C5T3296/1,C5T3296,base_code
BK 8540/0,,unmapped
CEE4008/1M,CEE4008,base_code
2040074/0,2040074,base_code
CT2403/2,CT2403,base_code
R41985/1,,unmapped
C1B4350A/1L,C1B4350A,base_code
BK 8120/4801,BK8120,base_code
GR9069RC/0,,unmapped
C1B4325A/1,C1B4325A,base_code
CT3101/2,CT3101,base_code
CT0712/TT1S,CT0712,base_code
TN-9501/01,,unmapped
CT1320/2KUC,CT1320,base_code
C1B4165A/1,C1B4165A,base_code
CF5386/0,CF5386,base_code
C1B4117A/2,C1B4117A,base_code
CF5418/0,CF5418,base_code
CT2743/1,CT2743,base_code
BK 7215/6020R,,unmapped
CF5383/0,CF5383,base_code
C1B4749A/3,C1B4749A,base_code
BK 8245/0,,unmapped
CT3137/1,CT3137,base_code
CMR3513/1,CMR3513,base_code
CF5435/0,CF5435,base_code
C1B3905/1,C1B3905,base_code
C1B3973/1,C1B3973,base_code
C1B3867/1,C1B3867,base_code
C1B4749A/1,C1B4749A,base_code
CMJ3159/6,CMJ3159,base_code
BK 8354/0,,unmapped
C1B3406/1,C1B3406,base_code
AMER220001/2NK,AMER220001,base_code
CT22121/1M,CT22121,base_code
CF5263/L,CF5263,base_code
CT2041/TT1B,,unmapped
TN-908-01/0,,unmapped
CT2443/KY3D,CT2443,base_code
FLF600/C582L,,unmapped
C1B3364/1,C1B3364,base_code
CF5260/U,CF5260,base_code
CT2301/1,,unmapped
CT2003/2,,unmapped
DC3997/0,,unmapped
SF00987/7985F,,unmapped
C1B4313A/2RECV,C1B4313A,base_code
CEE4364A/1,CEE4364A,base_code
CT2704/TT1,CT2704,base_code
AM0003/12,,unmapped
C1B4313A/2RECO,C1B4313A,base_code
CF5000/0,CF5000,base_code
MK3818PCQK/30U,,unmapped
CEE2745/1TKU,CEE2745,base_code
CT2530/1M,CT2530,base_code
CT2432/0,,unmapped
CT2317/01,,unmapped
CF5079/0,CF5079,base_code
C1B3306/12,C1B3306,base_code
GG6020-GR/0,GG6020-GR,base_code
CEE2840/1ICG,CEE2840,base_code
FF 25002/0002,FF25002,base_code
C1B3897/1,C1B3897,base_code
CT2610/CBD,,unmapped
FF 10008/0008A,FF10008,base_code
CT1371/1,,unmapped
JQL9000/U,,unmapped
CF5231/0,CF5231,base_code
CT2679/1,,unmapped
DC4028/0,,unmapped
CEE2839/1UT,CEE2839,base_code
5030/48,,unmapped
BK 8436/0,,unmapped
CF5186/0,CF5186,base_code
5050-4/PSSBT,,unmapped
C2B4289A/1,C2B4289A,base_code
EXP2336/D,,unmapped
C1B3245/1,,unmapped
BK 8120/7290,BK8120,base_code
H39818/0,,unmapped
CMJ3164/12,CMJ3164,base_code
CT4791A/1,,unmapped
C1B3941/1M,C1B3941,base_code
CT2513/1L,CT2513,base_code
C1B4113A/1,C1B4113A,base_code
CEE4013/2,CEE4013,base_code
CT2513/3M,CT2513,base_code
CT3068/3,CT3068,base_code
CMR3862/1,,unmapped
2140370/0,2140370,base_code
BK 8218/71232,,unmapped
C4T4633-42/EFP1,C4T4633-42,base_code
751SM0780/9296,751SM0780,base_code
C1B4052/1,C1B4052,base_code
CF5311/0,CF5311,base_code
BK 8419/1,BK8419,base_code
