Yarn_ID,BOM_Count,Affected_Styles,Style_List,Total_Percentage,Avg_Percentage
18489.0,8,8,"C1B3203/1, CEE3202/1GX, CEE3500/1, C1B3200/1, C1B3201/1",1.8,0.225
14755.0,8,5,"DC3983/SP, DC3983/T499, DC4045/0, DC3983/2, DC4050/0",3.84,0.48
18854.0,8,7,"C5T4282A/1, C1B3338/2, C1B3588/1F, C1B4266A/2, CF5338/0",2.2800000000000002,0.28500000000000003
18151.0,8,4,"BK 8187/10490, BK 8053/2, BK 8187/28060, BK 8204/0",1.76,0.22
14744.0,8,5,"1217/IL, CF5349/0, 1631/LN, CF5350/0, 1631/L",0.29000000000000004,0.036250000000000004
13805.0,8,8,"3000070185/0, 3000070185/H, 3000070237/0, 3000070238/0, CF5149/0",6.699999999999999,0.8374999999999999
18564.0,8,8,"BK 8552/0, BK 8552/T, BK 6946/0, CF5471/0, CF5472/0",2.8899999999999997,0.36124999999999996
18665.0,8,6,"71245B/PP, 71246/PP, C7T4365A/1, CF1078-MVS/0, CF2014/0",1.88,0.235
18744.0,8,5,"BK 8548/F48, BK 8548-KD/1, BK 8548-KD/2, BK 8548-KD/3, BK 8548/F10",0.8,0.1
18991.0,8,8,"CK3013Q-14/0, CK3013Q14L/0, CK309T-14/0, CK309T-14L/0, CK309T-16/0",7.5600000000000005,0.9450000000000001
14809.0,8,4,"DC4043/1, DC4047/PR, DC4048/PR, DC4047/CL",1.8199999999999998,0.22749999999999998
18339.0,8,8,"CT2525/1, CT2526/1, CT2527/2, CT2511/TT1, CT2527/1",1.9,0.2375
13185.0,8,8,"BK 7486/4090, BK 7486/4351, BK 7486/4661, BK 7486/4801, BK 8199/4610",0.09,0.01125
7345.0,8,8,"BK 6239/0, BK 6643/0, BK 6664/0, BK 7044/0, BK 8128/0",5.88,0.735
18228.0,8,8,"CF5128/0, C1B4330A/1, CEE4587A/1, CT22151/1U, C1B4331A/1",0.56,0.07
14201.0,8,8,"C878-12/0, C878-16/0, C878-19/0, C878-20/0, C878-21/0",6.8100000000000005,0.8512500000000001
9861.0,8,8,"1538745/4060O, SF00222/6124R, SF00950/6621U, SF01005/4148A, SF01008/41151",5.25,0.65625
14372.0,8,8,"BK 8193/0, BK 8194/0, BK 8195/0, BK 8196/0, BK 8209/0",3.16,0.395
14589.0,8,5,"FF 25002/0005, FF25002/0005, FF 10008/0003, FF 10008/0003A, FF 10008/0003B",2.45,0.30625
18280.0,8,4,"CT2041/TT1S, CT2083/1, CT2083/1B, CT2041/TT1B",2.8,0.35
10742.0,8,6,"BK 8303/0, BK 8303/1, BK 8305/0, CT2677/2, CT2675/1",2.5,0.3125
18655.0,8,8,"C4T3601/FER1, C4T3603/FER1, C5T3293/1, C5T3293/2, C7T4283A/1",2.56,0.32
18320.0,8,8,"180001/20ST2, 860000/3/CS, CF5103/0, 180000/1, 180000/CS",1.4500000000000002,0.18125000000000002
18784.0,8,4,"C1B3878/1, C1B3883/1, C1B3886/1, C1B3880/1",1.2,0.15
10541.0,8,5,"CT22121/1NK, CT2655/1, CT2655/1L, CT2671/1, CT2859/1",2.1500000000000004,0.26875000000000004
12123.0,8,6,"12636/01AB, FF 25000/0008, FF25000/0008, FF78/004, 16904/01",3.2199999999999998,0.40249999999999997
14586.0,8,4,"FF 10008/0011, FF 10008/0011A, FF 10008/0011C, FF 10008/0011B",1.96,0.245
18365.0,8,8,"BK 8336/0, CT2291/2, CT2356/2, C1B3516/1, CT2399/1",3.8,0.475
18966.0,7,7,"CEE4515A/1, CEE4515B/1, CEE4515C/1, CEE4515D/1, CEE4525A/1",0.27,0.038571428571428576
13448.0,7,6,"C912-00/0, N817/0, N884/162B, N948/0, C632/02",0.6200000000000001,0.08857142857142859
13189.0,7,3,"19364/R, 19490/0, 19492/0",2.96,0.4228571428571429
18933.0,7,7,"C4T3577-42/EFP1D, C4T3577-42/EFP1R, C4T3577-42/EFP1X, C4T4633-42/EFP1, CF5448/0",2.5700000000000003,0.36714285714285716
13101.0,7,7,"C897/13, C591-12/0, C897/12, C897/14, C897/15",0.6199999999999999,0.08857142857142855
18572.0,7,7,"CF5045/0, CF5046/0, CF5048/0, CF5050/0, CF1088/1",4.34,0.62
14191.0,7,6,"BK 8268/1, BK 8275/1, FF 25001/0001, 12636/01AC, FF 25000/0001",2.51,0.35857142857142854
11173.0,7,5,"DC3950/0, DC3775/M7, DC3775M/0, DC3918/0, DC3959/0",3.27,0.46714285714285714
18923.0,7,6,"CEE4349A/1, CEE4397A/3, CEE4397A/1, CEE4397A/2, CEE4397A/4",1.6900000000000002,0.24142857142857146
12428.0,7,7,"CF1064/0, CF5302/0, CT2706/0, CF5413/0, CF5524/0",2.4999999999999996,0.3571428571428571
11942.0,7,7,"C1B3673/1, CEE4013/1, CEE4587A/1, CEE4435A/5, CEE4435A/4",0.82,0.11714285714285713
14587.0,7,4,"FF 10008/0002, FF 25002/0007, 17405/01A, 17414/01A",2.05,0.2928571428571428
14407.0,7,7,"BK 8305/0, C03102F/A72, C03102F/BH, C03102F/BH72, C03102F/A72T",0.9700000000000001,0.1385714285714286
18449.0,7,7,"CEE4444/1, CEE4444/2, CEE4444/3, CEE4444/4, CEE4444/5",1.67,0.23857142857142857
18328.0,7,5,"CMR3513/2, CT2548/1, CT2549/1, CMR3513/2D, CT2710/TT1",1.68,0.24
11798.0,7,7,"CT1950/2, CEE3928/2, CT2876/1L, CEE4296A/1, CT2876/1B",0.9299999999999999,0.13285714285714284
18871.0,7,6,"C1B3980/2, C2B3222/3, C1B3614/1U, C2B3223/3, CMR4463/1",1.09,0.15571428571428572
14673.0,7,6,"BK 4148A/0, BK 4148B/0, BK 4148C/0, BK 4148D/0, BK 4148E/0",6.0,0.8571428571428571
14547.0,7,7,"5050-3/PSUDO, 5050-4/PSREP, 5050-4/PSUDO, 5050/14547, 5050/48NAT",1.8800000000000001,0.26857142857142857
14098.0,7,7,"3000113081 R/01, BK 8148/1, MK1003/0, MK3018T/R, MK3818Q/R",3.6500000000000004,0.5214285714285715
14819.0,7,7,"C0313F/BBC1, C0332F/P1, C0336F/BC, C0332F/FX3, C0239F/0",0.69,0.09857142857142856
18671.0,7,3,"AM0020/1, AM0033/0, AM0033/L",1.4599999999999997,0.20857142857142855
9885.0,7,7,"CEE4394A/1, CEE4611A/1, CEE4611B/1, CEE4611C/1, CEE4621A/1",2.38,0.33999999999999997
11516.0,7,7,"CT2491/2, CT2393/1, CT2431/TH1, CT2391/1, CT2473/1",0.87,0.12428571428571429
18660.0,7,7,"C1B4165A/1, C1B4170A/1, C1B4605A/1R, C1B4101A/1, C2B3047/1",4.04,0.5771428571428572
10621.0,7,7,"CF5395/0, CT2363/0, CT2365/1, 5475/582L, CT2472/1",0.43,0.06142857142857143
18912.0,7,7,"C1B4240A/2M, C1B4240A/2P, CEE4435A/1, CEE4444/1, CEE4444/5",1.07,0.15285714285714286
9412.0,7,7,"3000070147/1, 3000070251/0, CF5081/0, CF5126/0, 3000070253/1",4.6,0.6571428571428571
14304.0,7,5,"DC3923/0, DC3956/0, DC3957/0, DC3959/0, DC3964/0",4.43,0.6328571428571428
14398.0,7,5,"16998/01AB, FF 25002/0001, 12636/01Y, FF 10009/0002, FF 10009/0002A",2.2800000000000002,0.32571428571428573
18316.0,7,7,"BK 8169/11811, BK 8169/D11, 2040074/0, BK 7385/73011, BK 8200/0",1.46,0.20857142857142857
13553.0,7,7,"107839/3326B, 107839/3326E, BK 8381/0, BK 8382/0, BK 8430/0",4.710000000000001,0.6728571428571429
18652.0,7,3,"AM0018/TDC1, CT3480/1, CMR3722/EFP1",2.4499999999999997,0.35
14177.0,7,5,"3000070156/1, 3000070171/0, 3000070224/1, 3000070287/1, 3000070288/1",4.460000000000001,0.6371428571428572
8866.0,7,6,"BK 8276/1, CEE4621A/1, CMR4620A/1, CEE4611A/1, CEE4611B/1",2.4899999999999998,0.3557142857142857
18661.0,7,7,"CEE2837/18s, CEE2745/18s, CEE2839/18s, CEE2747/18s, CEE2748/18s",2.0300000000000002,0.29000000000000004
9863.0,7,7,"1SM0470/30G, 601SM0654/2, CF1054/0, CF1084/0 , 1SM0470/U",3.92,0.5599999999999999
14145.0,7,7,"BK 8082/B, BK 8387/0, BK 8083/B, BK 8239/0, MK3818Q2/100",1.44,0.2057142857142857
18298.0,6,4,"CT2350/1PD, CT2350/2PD, AMER220003/1K, AMER220003/1PNP",1.08,0.18000000000000002
14307.0,6,5,"DC3958/0, DC3984/0, DC3990/0, DC3997/0, DC4018/0",4.92,0.82
18527.0,6,4,"6191/3630C, 72762/PH, 72762/PHL, 71245B/C",3.3500000000000005,0.5583333333333335
14506.0,6,4,"AM0005/0, AM0007/0, AM0016/T, AM0017/T",2.98,0.49666666666666665
12507.0,6,6,"BK 7383/72900, BK 8201/72900, BK 8202/0, BK 7385/72900, BK 8205/72900",2.41,0.40166666666666667
18377.0,6,6,"CT2311/1, CT2387/0, CT2386/0, CT2394/0, CF1052/1",2.1700000000000004,0.36166666666666675
13592.0,6,3,"C0331F/0, C03102F/BEB36, C03102F/T",1.3699999999999999,0.2283333333333333
14826.0,6,4,"CF6019-NA/0, CF6021-NA/0, GG6019-NA/0, GG6024/NA",3.9800000000000004,0.6633333333333334
14215.0,6,6,"C952/06, C952/07, C952/08, C952/09, C952/10",3.0,0.5
13103.0,6,6,"C897/12, C897/14, C897/15, C897/13, CT2383/0",4.26,0.71
13346.0,6,4,"P-L-2026/0, P-MM-9548-V2/0, P-M-1141/0, TN-395/SA",2.74,0.4566666666666667
11732.0,6,3,"DKQ9098/100RC, FL2651/0, ML7051/1",2.02,0.33666666666666667
18748.0,6,6,"CF5375/0, CF5408/0, CF5203/0, CF5320/20TF, CF5407/0",4.41,0.735
14278.0,6,6,"CF2000/0, DFF200J/0, DFF200J/20, DFF446J/0, DFF446R/L",5.9399999999999995,0.9899999999999999
14615.0,6,3,"DC4015/0, DC4016/0, DC4036/0",2.7299999999999995,0.4549999999999999
14310.0,6,4,"BK 7486/4800, BK 7486/4801, BK 8120/4800, BK 8120/4801",2.92,0.48666666666666664
18139.0,6,6,"C1B4735A/1, C1B4775A/1, CEE3579/1, CT2388/1, CSP3287/1",0.74,0.12333333333333334
14216.0,6,6,"C952/06, C952/07, C952/08, C952/09, C952/10",3.0,0.5
14783.0,6,6,"JL5074/CC, JL5074/CI, DKQ7278/C, DKQ7278/CC, DKQ7278/T",4.2299999999999995,0.705
10710.0,6,6,"3000070264/0, 3000070267/0, 3000070268/1, 3000070269/0, 3000070270/0",2.52,0.42
14238.0,6,4,"DC3911/0, DC3987/0, DC1267BV/0, DC1267BV/C",2.44,0.4066666666666667
12002.0,6,5,"BK 8338/0, DC3972/0, DC3936/1, DC3939/1, DC3971/0",3.52,0.5866666666666667
18091.0,6,5,"C1B4339A/1, CT2522/1, CT2478/2, C1B4328A/1, C1B4334A/1",0.7100000000000001,0.11833333333333335
18035.0,6,6,"CT1026/TT1DK, CT1477/1P, CT1477/1PK, CT2313/01, CT2722/1",2.3299999999999996,0.38833333333333325
9516.0,6,6,"CF5191/0, 3000070208/0, 3000070210/0, 3000070279/0, 3000070280/0",1.35,0.225
18681.0,6,3,"AM0026/0, AM0049/0, AM0050/0",2.9699999999999998,0.49499999999999994
13647.0,6,6,"16768/01B, 16904/01, FF 10008/0005, FF 10009/0002, 16998/01B",0.77,0.12833333333333333
19057.0,6,4,"1874/B, 1922/LC, 2027-2.5/MVS, 2027-2.9/B",3.68,0.6133333333333334
18514.0,6,5,"BK 8335/1, CT2805/1, CT2266/TT1NN, CT2727/2, CT2738/TT1",1.5199999999999998,0.2533333333333333
12189.0,6,6,"BK 8204/0, BK 8278/U, BK 8424/0, CF5266/0, BK 8381/0",4.03,0.6716666666666667
14214.0,6,6,"1028/0, 1028/582L, 1028/C, 1629/0, 1629/I",5.37,0.895
18691.0,6,6,"AM0039/0, AM0039/T, AM0039/TT, AM0042/0, AM0042/L",6.0,1.0
13054.0,6,3,"2377192/5V, 2377193/5V, 2377193/V",2.16,0.36000000000000004
18954.0,6,6,"C1B4571A/1, C1B4571A/1A, C1B4571A/1B, C1B4571A/1D, C1B4571A/1N",0.36,0.06
12373.0,6,5,"CT2420/1, CT2422/1, CT2421/1, CT2498/1, CT2500/TT2",0.8,0.13333333333333333
14158.0,6,6,"C897-18/0, C871/25, C897-17/0, C897-19/0, N890/0",0.5599999999999999,0.09333333333333332
13620.0,6,6," FF 10006/0004,  FF 10006/0004A, 12130/01Y, 12635/01AI, 13865/01L",0.7,0.11666666666666665
9704.0,6,6,"3000070209/0, 3000070186/0, 3000070186/3024, 3000070295/0, CF5369/0",0.98,0.16333333333333333
18856.0,6,6,"C1B4094C/2M, C1B4095A/1M, C1B4095A/1REP, CEE4078/1M, CEE4316A/1",1.73,0.28833333333333333
11420.0,6,6,"3000070215/1, 3000070136/0, 3000070216/1, 3000070220/1, GR9069RC/1",3.19,0.5316666666666666
18424.0,6,6,"CT2601/3, CT2659/1, CT3003/4, CEE3228/1, CT2681/3",1.02,0.17
19020.0,6,3,"C1B4125A/1IN, C1B4125A/1B, C1B4125A/1CO",1.2,0.19999999999999998
13637.0,6,6,"3000070280/0, 3000070295/0, BK 8344/0, 3000070207/1, 3000070217/1",3.36,0.5599999999999999
18649.0,6,6,"C1B3331/1, C1B3330/1, C4T3770/EFP1, C2B3173/3, CT3018/2",1.24,0.20666666666666667
14474.0,6,3,"1217/I, CF5350/0, 1217/IL",1.86,0.31
14303.0,6,6,"GM-9900-000PK/1, GM9900-000/1, 5025/48, 5025/48O, 5030/48",1.25,0.20833333333333334
18753.0,6,6,"CT1838/1B, CT1838/1MD, CT1838/1MU, C1B4198A/1, CT1838/1TM",0.71,0.11833333333333333
14309.0,6,4,"BK 7486/4090, BK 7486/4091, BK 8120/4091, BK 8120/4090",2.88,0.48
18990.0,6,4,"C1B4595A/1, CMR4555A/1, CT4718/1, C4T3577-42/EFP1D",1.1900000000000002,0.19833333333333336
14294.0,6,5,"3000070173/1, 3000070179/1, 3000070175/1, G2309HV/1, TTNA2/0",2.9099999999999997,0.48499999999999993
19027.0,6,4,"3BB760-DB/0, 3BB760-SM/0, 3BB760/0, 3BLA848/0",3.8499999999999996,0.6416666666666666
14356.0,6,3,"DC3973/0, DC4048/0, DC4048/PR",1.6600000000000001,0.27666666666666667
18752.0,6,2,"CT2155/1D, TEX1079/0",1.9599999999999995,0.3266666666666666
14593.0,6,6,"FF 10008/0011, FF 10008/0011A, FF 10008/0011B, FF 10008/0011C, FF 10008/0012",0.78,0.13
18645.0,6,3,"71245B/BP, 71246/BB, 71246/PB",1.6,0.26666666666666666
13589.0,6,6,"3000070186/0, 3000070186/3024, 3000070228/0, 3000130124/0, 3000242185/0",4.029999999999999,0.6716666666666665
13564.0,6,6,"107714/3001A, 107714/3001B, BK 8548-KD/1, BK 8548-KD/2, BK 8548-KD/3",3.47,0.5783333333333334
12173.0,6,3,"DC3617/T499P, DC3687/T499P, DC3373/T499P",1.95,0.325
13795.0,6,6,"BK 8137/0, FLF400/C, FLF401/8NAT, FLF300/20PDC, FLF490A/0",2.42,0.4033333333333333
19062.0,6,3,"CF5506/0, CF5526/0, CEE4690A/1",2.16,0.36000000000000004
14719.0,6,6,"3000137162/0, 3000137162/SL, 3000137165/0, 3000137210/0, 3000137253/0",3.2700000000000005,0.545
12322.0,6,5,"CT22150/1B, CT1703/TT5S, CT1397/6MMPU, CT3073/TT1, CT2803/1",1.25,0.20833333333333334
13681.0,6,6,"BK 8323/0, FLF110/M, FLF633/MI, FLF633/MI582, BK 8274/0",4.699999999999999,0.7833333333333332
10154.0,6,6,"CT22150/WU, CT22150/WC, CT22150/WCU, CT22150/WD, CT22150/WN",0.36,0.06
14295.0,6,5,"3000070155/0, 3000070175/1, G2309HV/1, TTNA2/0, 3000070179/1",2.91,0.48500000000000004
14165.0,6,6,"MK3018T/R26, MK3018T/R26V, MK3818Q/R26, MK3820K/R26, MK3818Q/R26V",3.08,0.5133333333333333
18555.0,6,6,"CT2530/1A, CT2530/1M, CT2530/1O, CT2970/2, CEE3100/1",0.6,0.09999999999999999
18945.0,6,2,"AM0055/0, AM0056/0",1.98,0.33
18356.0,6,6,"CT2289/1, CT2479/2, CT2271/TT1, CT2463/1, CT2454/2",0.87,0.145
14882.0,5,5,"CF5429/0, CF5430/0, CF5436/0, CF5437/0, CF5459/0",4.17,0.834
14680.0,5,5,"C0423F/0, C0319F/1, CF5060/0, CF5070/0, C0319F/2646T",2.57,0.514
13623.0,5,4,"911601/TC, 911601/TC96, BK 8397/0, CF5118/0",2.9,0.58
14647.0,5,4,"BK 8395/0, BK 8403/L, BK 8418/0, BK 8402/0",2.88,0.576
19049.0,5,5,"C1B2946/6L, C1B4612A/1N, CT3085/1K, C1B4125A/1C, C4T4131/TT1L",0.76,0.152
14286.0,5,5,"DC3944/0, CF5153/0, DC4015/0, DC3957/0, DC4035/0",0.07,0.014000000000000002
14152.0,5,3,"CF5492/0, RPS-MP-511/0, TN-908-01/0",2.4299999999999997,0.48599999999999993
14849.0,5,3,"CF5260/U, CF5392/0, CF5406/0",2.15,0.43
14300.0,5,5,"BK 8412/0, CF1090/0, CF1091/0, CF1088/0, CF2005/0",2.3600000000000003,0.4720000000000001
13993.0,5,4,"17413/01A, 17418/01A, FF 25002/0004, FF25002/0004",2.01,0.40199999999999997
18949.0,5,5,"CEE4411A/1, CEE4424A/1, CEE4443A/1, CEE4442A/1, CEE4424A/2",1.56,0.312
14740.0,5,5,"C1B4596A/1, C1B4545A/1, C1B4545A/1D, C1B4545A/1O, CT2407/2A",0.26,0.052000000000000005
18819.0,5,4,"C1B3306/18A, C1B4679A/1, C1B4738A/1, C1B4781A/1",1.5499999999999998,0.30999999999999994
14253.0,5,5,"16847/01A, 16848/01A, FF 25002/0009, FF25002/0009, 16846/01A",2.5,0.5
14810.0,5,5,"4000323344/0, BK 8482/0, BK 8483/0, BK 8559/0, BK 8543/0",3.7800000000000002,0.756
14084.0,5,3,"12635/01AL, 12951/01, 13865/01",1.57,0.314
14412.0,5,5,"BK 8216/12322, BK 8223/12322, BK 8238/12322, BK 8279/0, BK 8279/12322",1.1199999999999999,0.22399999999999998
18560.0,5,4,"72762/B, 80393D/B, CF2009/0, 80393D/BP",3.3200000000000003,0.664
18913.0,5,5,"CEE4642A/1, C1B4641A/1, C1B4652A/1, CEE4538A/1, CEE4587A/1",1.71,0.34199999999999997
18357.0,5,5,"CEE4435A/1, CEE4435A/2, CEE4444/1, CEE4444/2, CT2271/TT1",0.55,0.11000000000000001
14301.0,5,3,"DC3955/0, DC3980/1, DC3980/2",1.69,0.33799999999999997
18861.0,5,2,"C1B4639A/1, C1B3964/1H",0.7,0.13999999999999999
18463.0,5,4,"CF1029/0, CF1032/0, CF1035/0, CF1031/0",3.41,0.682
18308.0,5,5,"BK 8258/0, BK 8259/0, BK 8311/0, BK 8312/0, CK 8311/0",0.97,0.194
14831.0,5,5,"AM0003/6, AM0028/2L, AM0037/T1, AM0057/0, am0008/3",3.71,0.742
18896.0,5,5,"CEE3649A/1, C4T4280A/1, C5T4522A/1, C5T4522A/1D, C5T4522A/1FP",0.51,0.10200000000000001
14458.0,5,5,"107839/3326B, 107839/3326E, BK 8430/0, CF3326/0, CF5470/0",1.49,0.298
13619.0,5,3,"C0407F/3, C03102F/0, C03102F/BE",1.34,0.268
14631.0,5,4,"DC4011/0, DC4012/0, DC4032/0, DC4035/0",3.76,0.752
18341.0,5,4,"BK 8101/0, BK 8103/0, BK 8103/1, CEE4671A/1",0.93,0.186
18144.0,5,3,"CT2296/1, CT2521/1, CT2478/1",0.58,0.11599999999999999
18142.0,5,5,"C2B3112/1, CT2420/1, CT2422/1, CT2498/1, CT2421/1",0.68,0.136
11019.0,5,5,"3000070231/1, CF5065/0, CF5055/0, CF5302/0, CF5303/0",2.1,0.42000000000000004
14769.0,5,4,"BK 8477/B, BK 8481/M, CT22209/VBT, BK 8477/M",1.77,0.354
14414.0,5,5,"BK 8209/0, BK 8210/0, BK 8211/0, BK 8212/0, BK 8308/0",2.63,0.526
11764.0,5,5,"C1B4240A/2, C1B4240A/2B, C1B4240A/3, C1B4266A/2, C1B3309/1",1.44,0.288
13777.0,5,5,"ATG-65C/NC, ATG-65C/NCCL, ATG-65C/NCL, CF5154/0, CF5155/0",0.5900000000000001,0.11800000000000002
18709.0,5,4,"CF5114/1, CF5204/0, CEE4557A/1, CF5124/0",0.95,0.19
13332.0,5,5,"CF5323/0, CT2942/CTT1, CT2943/CTT1, CT3126/CTT1, CT3151/CTT1",1.5300000000000002,0.30600000000000005
13802.0,5,5,"P-R-534/01, P-SP-5944/0, TN-638-01/0, TN-9501/01, P-R-625/01",4.18,0.836
18984.0,5,4,"CT4547/0, CT4548/1, CT4549/1, CT4646/0",3.99,0.798
18972.0,5,5,"CT1703/TT5B, C5T4464-42/TT1, C5T4464-42/TT1L, C5T4474/TT1B, C4T4131/TT1B",1.56,0.312
13562.0,5,5,"C878-19/0, C878-20/0, C878-21/0, C878-22/0, N884/0",0.6900000000000001,0.138
14106.0,5,4,"CF5033/0, BK 8462/0, CT2802/1, CF5164/0",0.67,0.134
11945.0,5,5,"CT1519/1C, CT2781/1, CT2781/2, CT1519/1CP, CT1519/1",0.56,0.11200000000000002
18808.0,5,4,"CF5291/0, CF5298/0, CF5300/0, CF5312-EOF/0",3.96,0.792
18425.0,5,5,"CT2596/1, CT2604/4, CT2597/1, CT2535/2, CT2543/1",1.02,0.20400000000000001
18470.0,5,5,"CT2623/1, CT2622/0, CT2706/0, CT2623/1B, CT2709/1",0.30000000000000004,0.06000000000000001
19015.0,5,4,"IC HE602/0, IC I262/0, ICHE602/0, ICI262/0",1.7600000000000002,0.35200000000000004
18835.0,5,5,"C1B4166A/1L, C1B4325A/1, C1B4326A/1, C1B4260A/1, C1B4166A/1",0.8400000000000001,0.168
13309.0,5,4,"CF5283/0, CF5295/0, CF5286/0, CF5323/0",1.49,0.298
12578.0,5,5,"15548/01A, 3000131162/0, 3000131194/0, 3000131195/0, 3000131197/0",0.45999999999999996,0.092
14637.0,5,3,"CF5001/0, CF5002/0, CF5005/0",2.99,0.5980000000000001
14839.0,5,4,"GG6019-BK/0, GG6020-BK/0, GG6027-HV/0, GG6026-HV/0",2.2600000000000002,0.45200000000000007
18851.0,5,4,"KBDU602C/0, KBDU602C/S, KBDU602H/0, KRDZ600DZ/0",2.5,0.5
18950.0,5,5,"CEE4424A/2, CEE4411A/1, CEE4443A/1, CEE4442A/1, CEE4424A/1",1.49,0.298
14621.0,5,5,"17511/01S, 18164/01, 18719/01A, 18720/01A, 18721/01A",0.35,0.06999999999999999
18928.0,5,5,"2140372/I, 2140390/I, 2140391/I, 2140395/I, 2140477/I",0.58,0.11599999999999999
18836.0,5,5,"C1B3743A/1, C1B4138A/1, C1B4137A/1D, C1B4258A/1, C1B4137A/1",0.8600000000000001,0.17200000000000001
13625.0,5,3,"CT1001/C, CT1769/1, 8956C/0",2.1599999999999997,0.43199999999999994
9787.0,5,5,"FL2664/LU, JQL9005/A, JQL9000/U, ML7051/1, ML7051/A",0.6000000000000001,0.12000000000000002
14265.0,5,4,"BK 8063/PAT, BK 8063/SMS, BK 8064/1, BK 8177/0",3.92,0.784
18296.0,5,5,"C1B3965/5, C1B4582A/1, C2B3132/1, C1B4338A/2, CT2891/1",0.64,0.128
14373.0,5,3,"P-M-1141/1, P-MM-9548-V2D/0, P-M-1141/2",2.0200000000000005,0.4040000000000001
14675.0,5,5,"3000070213/1, 3000070265/1, 3000070271/1, 3000070298/1, CF5277/0",0.6900000000000001,0.138
12484.0,5,5,"BK 8258/0, BK 8259/0, BK 8311/0, BK 8312/0, CK 8311/0",0.76,0.152
14421.0,5,5,"BK 8238/12322, BK 8279/0, BK 8279/12322, BK 8216/12322, BK 8223/12322",1.12,0.22400000000000003
18788.0,5,4,"860000/3/CS1, CF5263/L, CF5352/0, 860000/3/CS",2.19,0.438
10569.0,5,5,"FL2646 2624/01, FL2646-1.5/U, FL2646/0, FL2646-1.5/0, FL2646/UU",0.43999999999999995,0.088
12124.0,5,5,"FF 25000/0008, FF 25002/0005, FF25000/0008, FF25002/0005, 13034/01",2.48,0.496
18464.0,5,4,"CF1036/0, CF1030/0, CF1033/0, CF1038/0",1.25,0.25
12974.0,5,5,"DC3897G/0, DC3965/0, DC3703/0, DC3943/1, DC3950/0",2.6500000000000004,0.53
12907.0,5,5,"BK 4822/F28A, BK 4822/F28B, BK 5898/F28, BK 3785R/0, BK 3785R/J",1.77,0.354
18758.0,5,5,"910000/STR, 910001/STR, 910000/30P2, 910000/STRW, 910001/ST2",1.26,0.252
14571.0,5,5,"BK 6366-12/0, BK 8386/0, BK 8325/0, BK 8383/0, BK 8380/0",1.7099999999999997,0.34199999999999997
14408.0,5,3,"BK 8120/7291, BK 7486/7290, BK 8120/7290",2.16,0.43200000000000005
18697.0,5,4,"AM0030/0, BK 8273/N, CF5127/0, CT3685/1",1.99,0.398
14795.0,5,5,"C0332F/FX, C0332F/1UP, C0332F/FX1, C0332F/FX2, C0332F/FX3",0.05,0.01
13440.0,5,3,"FF 20000/G, FF 20000/G1, FF 20000/0004",1.2,0.24
18534.0,5,5,"CT2782/1, CSP3265/1, CSP3265/100M, CT2783/1, CT2791/1",1.9899999999999998,0.39799999999999996
13260.0,5,5,"CT2495/1, CF1022/1, CT2518/1, CT2519/1, CT2496/1",2.05,0.41
18269.0,5,5,"BK 8272A/1, BK 8271B/1, BK 8302/1, BK 8271A/1, BK 8271C/1",3.71,0.742
14765.0,5,5,"19001/01E3, 19001/01E, 19001/01E1, 19001/01E2, XLANCE/KNIT DOWNS",2.4299999999999997,0.48599999999999993
18951.0,5,5,"CEE4424A/2, CEE4411A/1, CEE4424A/1, CEE4443A/1, CEE4442A/1",1.49,0.298
18462.0,5,5,"CF1031/0, CF1039/0, CF1040/0, CF1030/0, CF1038/0",3.13,0.626
14595.0,5,5,"17418/01A, 17438/01A, FF 10008/0004, FF 10008/0004B, FF 10008/0004A",0.6,0.12
14225.0,5,5,"MK1006/0, MK1007/0, MK1008/0, MK1011/0, MK1012/0",2.5300000000000002,0.506
18403.0,4,2,"BK 8224/1, DOGBED1/1",1.7799999999999998,0.44499999999999995
14931.0,4,3,"BK 8562/0, BK 8563/0, BK 8564/0",1.96,0.49
12543.0,4,4,"JL2060FR/FI, JL2060FR/PI, JL5074/CC, JL5074/CI",0.30000000000000004,0.07500000000000001
18811.0,4,4,"CF5405/0, CF5439/0, CF5439/BKT2, CF5440/0",2.55,0.6375
18853.0,4,4,"CF5337/0, CF5338/0, CF5339/0, CF5340/0",3.29,0.8225
18755.0,4,4,"C1B3306/3M, CEE4227A/1, CF5395/0, CEE4071B/1OB",0.9600000000000001,0.24000000000000002
13572.0,4,4,"FF 10008/0008, FF 20001/0004, FF 10008/0008A, 17413/01A",0.42,0.105
13554.0,4,4,"107714/3001B, 107714/3001A, 107716/3800A, BK 8548/F48",1.35,0.3375
14706.0,4,1,C0331F/1B,0.98,0.245
13364.0,4,2,"CF5297/0, CT1577/1B",1.3499999999999999,0.33749999999999997
13840.0,4,4,"3000137210/0, CF5496/0, CF5497/0, 3000070273/1",1.8699999999999999,0.46749999999999997
13492.0,4,3,"690000/75NP, 860000/3/70P, 860000/3/70PU",1.2,0.3
18693.0,4,4,"CF5094/0, CF5129/0, CF5137/0, 116 CASPER KD/0",3.31,0.8275
3315.0,4,4,"CF5108/1, CF5158/0, CF5173/0, 3BLA848/0",0.74,0.185
19033.0,4,2,"CEE4794A/1, C1B4771A/1",0.97,0.2425
14465.0,4,4,"BK 8242/0, BK 8245/0, BK 8248/0, BK 8251/0",3.0,0.75
