Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482001,5482001,6028,27.0,62.2,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482002,5482002,6028,27.0,61.9,13,2,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482003,5482003,6028,27.0,62.0,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482004,5482004,6028,12.3,28.9,6,1,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482005,5482005,6028,27.0,61.8,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482006,5482006,6028,27.2,61.8,13,2,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482007,5482007,6028,27.3,61.8,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482008,5482008,6028,23.5,53.6,11,2,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482009,5482009,6028,27.1,62.0,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482010,5482010,6028,27.4,61.9,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482011,5482011,6028,27.6,62.3,15,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482012,5482012,6028,20.2,45.0,10,2,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482013,5482013,6028,16.4,37.2,9,1,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482014,5482014,6028,24.0,53.6,13,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482015,5482015,6028,23.9,53.7,13,0,6/27/2024
CT22103-1/2918,D54820,CTIC - CREATIVE TICKING,005482016,5482016,6028,22.2,49.5,13,0,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483801,5483801,186B,21.8,49.7,12,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483802,5483802,186B,21.9,49.6,11,1,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483803,5483803,186B,22.2,49.8,12,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483804,5483804,186B,23.7,53.9,10,3,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483805,5483805,186B,12.7,29.0,7,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483806,5483806,186B,23.5,53.6,11,2,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483807,5483807,186B,24.0,53.8,13,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483808,5483808,186B,24.1,53.8,11,2,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483809,5483809,186B,24.1,53.8,13,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483810,5483810,186B,5.6,12.5,3,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483811,5483811,186B,23.9,53.5,10,3,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483812,5483812,186B,24.3,53.7,13,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483813,5483813,186B,24.0,53.7,12,1,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483814,5483814,186B,23.9,53.6,12,1,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483815,5483815,186B,9.2,20.7,4,1,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483816,5483816,186B,24.4,53.6,11,2,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483817,5483817,186B,23.4,53.7,13,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483818,5483818,186B,24.1,53.6,13,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483819,5483819,186B,22.6,49.6,12,,6/27/2024
CT22103-1/2918,D54838,CTIC - CREATIVE TICKING,005483820,5483820,186B,7.3,16.7,2,2,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485001,5485001,3010C,8.9,20.6,5,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485003,5485003,3010C,24.0,53.7,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485004,5485004,3010C,23.9,53.5,10,3,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485005,5485005,3010C,14.6,32.7,8,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485006,5485006,3010C,9.1,20.4,5,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485007,5485007,3010C,23.9,53.4,12,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485008,5485008,3010C,23.9,53.4,11,2,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485009,5485009,3010C,23.9,53.6,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485010,5485010,3010C,24.0,53.5,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485011,5485011,3010C,5.5,12.2,2,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485012,5485012,3010C,24.1,53.5,11,2,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485013,5485013,3010C,24.3,53.6,12,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485014,5485014,3010C,24.3,53.5,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485015,5485015,3010C,24.1,53.6,12,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485016,5485016,3010C,9.1,20.6,5,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485017,5485017,3010C,24.2,53.6,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485018,5485018,3010C,24.2,53.8,13,,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485019,5485019,3010C,24.3,53.8,12,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485020,5485020,3010C,24.4,53.9,12,1,6/27/2024
CT22103-1/2918,D54850,CTIC - CREATIVE TICKING,005485021,5485021,3010C,7.8,16.5,4,,6/27/2024
DFF3793-HY/0,D54856,NSAP - NATIONAL SAFETY APPAREL,005485601,B7442002,320,33.0,25.8,,,11/3/2022
DFF3793-HY/0,D54856,NSAP - NATIONAL SAFETY APPAREL,005485602,B7442003,320,20.0,15.6,,,11/3/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487501,5487501,A48,23.8,53.0,13,,6/27/2024
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487502,5487502,120B,23.8,54.5,13,,6/27/2024
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487504,5487504,A48,23.5,53.4,11,2,6/27/2024
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487505,5487505,A48,5.2,12.3,3,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487507,5487507,A48,24.2,53.6,13,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487508,5487508,A48,24.0,53.5,13,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487509,5487509,A48,24.5,53.6,13,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487510,5487510,A48,14.7,33.0,8,,6/27/2024
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487511,5487511,A48,24.3,53.6,13,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487512,5487512,A48,24.2,53.5,12,1,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487513,5487513,A48,24.5,53.5,12,1,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487514,5487514,A48,26.0,57.7,14,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487515,5487515,A48,24.3,53.6,13,,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487516,5487516,A48,24.1,53.6,12,1,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487517,5487517,A48,24.6,53.7,12,1,7/18/2022
CT22103-1/2918,D54875,CTIC - CREATIVE TICKING,005487518,5487518,A48,13.2,29.0,7,,7/18/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488401,5488401,175B,18.0,40.9,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488402,5488402,175B,15.9,37.7,9,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488403,5488403,175B,18.2,40.6,8,2,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488405,5488405,175B,17.5,40.4,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488406,5488406,175B,17.5,40.9,9,1,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488407,5488407,175B,17.6,41.2,9,1,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488408,5488408,175B,17.5,40.8,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488409,5488409,175B,18.1,40.5,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488410,5488410,175B,9.5,21.0,5,1,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488411,5488411,175B,17.6,40.9,9,1,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488412,5488412,175B,17.2,40.6,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488413,5488413,175B,17.2,40.6,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488414,5488414,175B,17.3,40.6,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488415,5488415,175B,13.6,32.6,7,1,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488416,5488416,175B,17.4,40.9,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488417,5488417,175B,17.4,40.7,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488418,5488418,175B,17.4,41.0,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488419,5488419,175B,17.3,41.2,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488420,5488420,175B,17.9,40.8,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488421,5488421,175B,12.4,28.9,7,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488422,5488422,175B,17.8,41.0,10,,7/21/2022
CT22103-1/2918,D54884,CTIC - CREATIVE TICKING,005488423,5488423,175B,12.5,27.8,7,,7/21/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492601,5492601,196B,17.7,42.5,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492602,5492602,196B,19.1,44.8,11,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492603,5492603,213B,17.1,41.8,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492604,5492604,213B,6.7,16.2,4,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492605,5492605,213B,17.2,41.2,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492606,5492606,213B,17.1,41.2,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492607,5492607,213B,17.4,41.2,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492608,5492608,213B,16.0,36.9,7,2,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492609,5492609,213B,17.5,41.5,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492610,5492610,213B,7.1,15.6,4,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492611,5492611,213B,17.1,41.0,9,1,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492612,5492612,213B,17.1,41.9,9,1,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492613,5492613,213B,16.8,40.9,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492614,5492614,213B,17.0,41.2,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492615,5492615,213B,17.3,41.2,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492616,5492616,213B,5.0,12.1,3,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492617,5492617,213B,17.5,41.2,8,2,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492618,5492618,213B,17.6,42.6,9,1,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492619,5492619,213B,17.6,41.2,9,1,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492620,5492620,213B,17.3,40.6,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492621,5492621,213B,17.2,40.3,10,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492622,5492622,213B,12.0,29.6,7,,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492623,5492623,213B,17.6,41.1,9,1,7/26/2022
CT22103-1/2918,D54926,CTIC - CREATIVE TICKING,005492624,5492624,213B,17.5,41.3,9,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493001,5493001,120B,18.5,46.3,11,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493002,5493002,3010B,16.0,41.4,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493003,5493003,A21,17.1,41.0,9,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493004,5493004,A21,17.2,41.0,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493005,5493005,A21,16.8,40.3,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493006,5493006,A21,7.1,16.2,4,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493007,5493007,120B,19.3,42.2,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493008,5493008,A21,17.1,40.3,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493009,5493009,A21,5.0,11.0,3,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493010,5493010,A21,17.3,40.5,7,3,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493012,5493012,A21,17.8,41.2,9,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493013,5493013,A21,17.5,41.0,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493014,5493014,A21,17.1,41.7,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493015,5493015,A21,16.9,40.4,5,5,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493016,5493016,A21,17.0,41.2,9,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493017,5493017,A21,16.8,41.2,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493019,5493019,A21,16.7,40.6,9,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493020,5493020,A21,11.5,29.6,6,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493021,5493021,A21,17.2,40.2,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493022,5493022,A21,17.2,40.3,8,2,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493023,5493023,A21,17.0,41.2,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493024,5493024,A21,17.3,40.9,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493025,5493025,A21,17.4,40.0,5,5,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493026,5493026,A21,12.0,27.4,6,1,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493027,5493027,A21,17.7,41.7,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493028,5493028,A21,17.2,40.2,10,,7/26/2022
CT22103-1/2918,D54930,CTIC - CREATIVE TICKING,005493029,5493029,A21,19.0,44.2,11,,7/26/2022
CT22103-1/2918,D54949,CTIC - CREATIVE TICKING,005494901,5494901,112B,17.2,41.8,9,1,8/1/2022
CT22103-1/2918,D54949,CTIC - CREATIVE TICKING,005494902,5494902,112B,17.5,41.4,5,5,8/1/2022
CT22103-1/2918,D54949,CTIC - CREATIVE TICKING,005494904,5494904,112B,16.5,36.9,7,2,8/1/2022
CT22103-1/2918,D54949,CTIC - CREATIVE TICKING,005494905,5494905,112B,17.5,41.6,9,1,8/1/2022
CT22103-1/2918,D54949,CTIC - CREATIVE TICKING,005494906,5494906,112B,16.0,38.0,9,,8/1/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496501,5496501,3065A,17.4,37.3,9,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496502,5496502,3065A,16.7,42.2,8,2,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496503,5496503,3065A,17.1,39.2,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496504,5496504,3065A,5.0,11.2,2,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496505,5496505,3065A,17.3,41.6,9,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496506,5496506,3065A,17.4,42.0,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496507,5496507,3065A,17.3,42.0,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496508,5496508,3065A,17.3,42.0,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496509,5496509,3065A,17.6,43.0,8,2,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496510,5496510,3065A,10.5,23.4,6,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496511,5496511,3065A,16.0,32.5,8,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496512,5496512,3065A,16.7,42.2,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496513,5496513,3065A,16.8,42.5,9,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496514,5496514,3065A,16.6,40.3,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496515,5496515,3065A,16.9,42.6,8,2,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496516,5496516,3065A,14.6,38.2,9,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496517,5496517,3065A,16.7,41.8,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496518,5496518,3065A,16.9,42.7,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496519,5496519,3065A,16.3,39.8,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496520,5496520,3065A,16.9,43.0,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496521,5496521,3065A,16.8,42.8,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496522,5496522,3065A,11.8,26.6,6,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496523,5496523,3065A,17.0,39.8,9,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496524,5496524,3065A,17.0,39.8,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496525,5496525,3065A,17.0,39.8,9,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496526,5496526,3065A,16.6,40.3,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496527,5496527,3065A,16.8,42.6,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496528,5496528,3065A,11.5,27.3,6,1,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496529,5496529,3065A,17.5,42.1,10,,7/26/2022
CT22103-1/2918,D54965,CTIC - CREATIVE TICKING,005496530,5496530,3065A,16.1,36.3,9,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498201,5498201,1025,16.8,39.4,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498202,5498202,1025,16.5,39.4,9,1,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498203,5498203,1025,8.2,18.7,5,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498204,5498204,1025,17.1,39.2,5,5,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498205,5498205,1025,17.0,40.6,9,1,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498206,5498206,1025,16.9,39.6,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498207,5498207,1025,16.5,39.7,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498208,5498208,1025,16.8,40.3,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498209,5498209,1025,8.4,14.7,4,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498210,5498210,1025,16.9,39.8,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498211,5498211,1025,17.2,39.8,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498212,5498212,1025,17.4,39.8,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498213,5498213,1025,17.4,39.9,8,2,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498214,5498214,1025,17.4,39.8,9,1,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498215,5498215,1025,10.1,23.6,6,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498216,5498216,1025,16.5,39.6,9,1,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498217,5498217,1025,16.2,40.2,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498218,5498218,1025,17.2,41.3,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498219,5498219,1025,17.2,41.6,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498220,5498220,1025,17.2,41.0,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498221,5498221,1025,8.0,20.7,5,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498222,5498222,1025,17.5,41.0,5,5,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498223,5498223,1025,17.4,41.2,8,2,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498224,5498224,1025,17.2,40.5,9,1,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498225,5498225,1025,17.2,41.5,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498226,5498226,1025,17.1,40.4,10,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498227,5498227,1025,12.1,38.9,7,,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498228,5498228,1025,17.7,41.3,8,2,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498229,5498229,1025,17.4,41.0,8,2,7/26/2022
CT22103-1/2918,D54982,CTIC - CREATIVE TICKING,005498230,5498230,1025,19.7,45.5,9,2,7/26/2022
CEE3490-1/0,D55038,CTIC - CREATIVE TICKING,205503801,5503801,125B,19.0,34.0,0,0,8/2/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546007,5546007,350,35.1,65.7,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546008,5546008,350,33.5,62.8,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546009,5546009,350,35.4,65.8,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546010,5546010,350,35.3,65.6,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546011,5546011,350,35.0,65.5,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546013,5546013,350,38.0,70.6,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546015,5546015,350,35.0,65.8,,,8/25/2022
CEE3273-1CZ35/0,D55460,CTIC - CREATIVE TICKING,005546016,5546016,350,24.0,45.6,,,8/25/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560904,5560904,2001,24.0,45.0,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560905,5560905,2001,30.3,56.6,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560906,5560906,2001,30.4,56.1,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560910,5560910,140B,31.0,57.5,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560911,5560911,2001,30.3,55.7,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560912,5560912,Y6,33.0,60.7,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560913,5560913,2001,30.0,55.3,,,9/6/2022
CEE3273-1CZ35/0,D55609,CTIC - CREATIVE TICKING,005560914,5560914,2001,27.4,50.8,,,9/6/2022
CT1433-1/0,D55743,CTIC - CREATIVE TICKING,005574320,5574320,XO,42.5,53.4,,,12/30/2022
CF5073/0,D55770,NSAP - NATIONAL SAFETY APPAREL,005577001,5393501,T-P59,83.0,38.1,,,9/12/2022
CF5073/0,D55770,NSAP - NATIONAL SAFETY APPAREL,005577002,5393502,T-P59,85.0,39.1,,,9/12/2022
