Yarn,Supplier,Description,Color,Monday Inventory,Total Demand,Total Receipt,Balance,Past Due Receipts,,Demand This Week,Receipts This Week,Balance This Week,,Demand Week 36,Receipts Week 36,Balance Week 36,,Demand Week 37,Receipts Week 37,Balance Week 37,,Demand Week 38,Receipts Week 38,Balance Week 38,,Demand Week 39,Receipts Week 39,Balance Week 39,,Demand Week 40,Receipts Week 40,Balance Week 40,,Demand Week 41,Receipts Week 41,Balance Week 41,,Demand Week 42,Receipts Week 42,Balance Week 42,,Demand Week 43,Receipts Week 43,Balance Week 43,,Demand Later,Receipts Later,Balance Later
18991,INMAN MILLS,14/1 100% FRL-PZ Rayon Natural AJ,Natural,"2,382.2",0.0,"2,268.0","4,650.2","2,268.0",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2",,0.0,0.0,"2,382.2"
18312,PROMPTEX YARNS INC,30/1 100% Polyester OB RS,OB,"2,647.6",262.0,0.0,"2,385.6",0.0,,262.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6",,0.0,0.0,"2,385.6"
10027,UNIFI,2/150/34 100% Polyester SOLDY BLK SET W/ TACKS SATURA ,SOLDY BLK,"4,669.9","9,812.6","5,000.0",-142.7,0.0,,"2,261.3",0.0,"2,408.7",,"3,353.6","2,500.0","1,555.1",,"2,537.3","2,500.0","1,517.8",,"1,356.6",0.0,161.2,,303.9,0.0,-142.7,,0.0,0.0,-142.7,,0.0,0.0,-142.7,,0.0,0.0,-142.7,,0.0,0.0,-142.7,,0.0,0.0,-142.7
18904,CS AMERICA,1/150/36 100% Polyester China Grey Set ,China Grey,"4,228.7","3,637.9","6,449.0","7,039.8","-3,151.0",,"1,723.8",0.0,"2,504.9",,820.7,"2,400.0","4,084.2",,521.5,0.0,"3,562.7",,521.5,0.0,"3,041.2",,50.4,0.0,"2,990.8",,0.0,"2,400.0","5,390.8",,0.0,0.0,"5,390.8",,0.0,0.0,"5,390.8",,0.0,0.0,"5,390.8",,0.0,"4,800.0","10,190.8"
18208,UNIFI,2/70/130 100% Polyester Heather SET TS ,Heather,"2,853.3",867.2,0.0,"1,986.1",0.0,,270.8,0.0,"2,582.5",,329.1,0.0,"2,253.4",,186.8,0.0,"2,066.6",,80.5,0.0,"1,986.1",,0.0,0.0,"1,986.1",,0.0,0.0,"1,986.1",,0.0,0.0,"1,986.1",,0.0,0.0,"1,986.1",,0.0,0.0,"1,986.1",,0.0,0.0,"1,986.1"
18788,CS AMERICA,1/75/48 100% Polyester Semi Dull DTY 2H SET SIM ,Semi Dull,"3,275.0","4,060.0",0.0,-785.0,0.0,,580.0,0.0,"2,695.0",,0.0,0.0,"2,695.0",,0.0,0.0,"2,695.0",,0.0,0.0,"2,695.0",,279.6,0.0,"2,415.4",,"1,025.2",0.0,"1,390.2",,"1,025.2",0.0,365.0,,"1,025.2",0.0,-660.2,,124.8,0.0,-785.0,,0.0,0.0,-785.0
18987,DECA GLOBAL,4/300/72 100% Polyester Semi Dull stretch ,Semi Dull,"5,803.7","3,034.6","40,000.0","42,769.1","40,000.0",,"3,034.6",0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1",,0.0,0.0,"2,769.1"
18341,UNIFI,1/70/36 100%RFLX Polyester Semi Dull S Non TS STRNTS ,Semi Dull,"2,857.4",47.8,0.0,"2,809.6",0.0,,47.8,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6",,0.0,0.0,"2,809.6"
11759,UNIFI,1/150/34 100% Polyester Natural SETNTS ,Natural,"2,939.0",0.0,0.0,"2,939.0",0.0,,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0",,0.0,0.0,"2,939.0"
18575,PARKDALE YARN MILLS,30/1 100% Combed Cotton Natural z RS,Natural,"3,002.4",0.0,0.0,"3,002.4",0.0,,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4",,0.0,0.0,"3,002.4"
18454,MERIDIAN SPECIALTY YARN GROUP INC,1/150/34 100% Polyester MOCHA ,MOCHA,"3,083.2",61.9,0.0,"3,021.4",0.0,,61.9,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4",,0.0,0.0,"3,021.4"
18993,DECA GLOBAL,1/75/36 100% Polyester Black ,Black,"3,688.1","2,230.9","34,539.2","35,996.4","34,539.2",,479.2,0.0,"3,208.8",,588.1,0.0,"2,620.8",,588.1,0.0,"2,032.7",,454.2,0.0,"1,578.5",,121.3,0.0,"1,457.2",,0.0,0.0,"1,457.2",,0.0,0.0,"1,457.2",,0.0,0.0,"1,457.2",,0.0,0.0,"1,457.2",,0.0,0.0,"1,457.2"
18737,MUTU GADING TEKSTIL,1/150/48 100% Polyester Cashmere PL5402-01 ,Cashmere,"4,418.0","2,840.5","7,174.3","8,751.8","7,174.3",,"1,204.5",0.0,"3,213.5",,729.3,0.0,"2,484.3",,432.5,0.0,"2,051.8",,432.5,0.0,"1,619.3",,41.8,0.0,"1,577.5",,0.0,0.0,"1,577.5",,0.0,0.0,"1,577.5",,0.0,0.0,"1,577.5",,0.0,0.0,"1,577.5",,0.0,0.0,"1,577.5"
18290,UNIFI,1/150/34 100% Polyester Dawn Grey ,Dawn Grey,"3,909.7","3,621.1","5,005.1","5,293.8",5.1,,692.1,0.0,"3,217.6",,"1,272.1","2,500.0","4,445.5",,"1,001.5","2,500.0","5,944.1",,535.5,0.0,"5,408.6",,119.9,0.0,"5,288.7",,0.0,0.0,"5,288.7",,0.0,0.0,"5,288.7",,0.0,0.0,"5,288.7",,0.0,0.0,"5,288.7",,0.0,0.0,"5,288.7"
18900,PARKDALE YARN MILLS,30/1 96/4 Polyester Ashe 4% MVS,Ashe 4%,"3,416.5","1,371.3",0.0,"2,045.2",0.0,,180.3,0.0,"3,236.2",,998.3,0.0,"2,237.9",,192.7,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2",,0.0,0.0,"2,045.2"
19030,DUNAWAY YARNS INC,30/1 100% Polyester Natural RS,Natural,"4,000.8","1,216.1",0.0,"2,784.7",0.0,,713.0,0.0,"3,287.8",,503.1,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7",,0.0,0.0,"2,784.7"
18771,CS AMERICA,1/150/96 100% Polyester Semi Dull ,Semi Dull,"2,822.4","2,991.0","12,000.0","11,831.5","8,500.0",,"2,991.0","3,500.0","3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5",,0.0,0.0,"3,331.5"
18894,DECA GLOBAL,1/150/48 100% Polyester Torso Blue ,Torso Blue,"5,572.1","7,978.3",0.0,"-2,406.1",0.0,,"2,135.2",0.0,"3,437.0",,"2,833.2",0.0,603.8,,"2,024.8",0.0,"-1,421.0",,426.5,0.0,"-1,847.5",,333.9,0.0,"-2,181.4",,129.6,0.0,"-2,311.0",,95.2,0.0,"-2,406.1",,0.0,0.0,"-2,406.1",,0.0,0.0,"-2,406.1",,0.0,0.0,"-2,406.1"
12150,UNIFI,1/70/34 100% Polyester Black SATURA ,Black,"3,451.3",0.0,0.0,"3,451.3",0.0,,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3",,0.0,0.0,"3,451.3"
19076,COMTRADE,24/1 100% Combed Cotton Natural RS,Natural,"3,608.5",81.3,"8,000.0","11,527.2",0.0,,81.3,0.0,"3,527.2",,0.0,0.0,"3,527.2",,0.0,0.0,"3,527.2",,0.0,0.0,"3,527.2",,0.0,"3,150.0","6,677.2",,0.0,"4,850.0","11,527.2",,0.0,0.0,"11,527.2",,0.0,0.0,"11,527.2",,0.0,0.0,"11,527.2",,0.0,0.0,"11,527.2"
18024,UNIFI,1/70/34 100% Nylon Black STR ,Black,"3,546.6",0.0,0.0,"3,546.6",0.0,,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6",,0.0,0.0,"3,546.6"
18673,DECA GLOBAL,1/150/48 100% Polyester Cool Grey 7445-02 ,Cool Grey,"4,227.7","1,186.8",0.0,"3,040.9",0.0,,599.3,0.0,"3,628.4",,587.5,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9",,0.0,0.0,"3,040.9"
18019,PARKDALE YARN MILLS,18/1 100% Karded Cotton Natural OE,Natural,"7,477.5","12,443.7","7,281.0","2,314.8",481.0,,"3,827.8",0.0,"3,649.7",,"6,015.2","6,800.0","4,434.5",,"2,600.7",0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8",,0.0,0.0,"1,833.8"
18414,DECA GLOBAL,3/300/72 100% Polyester Natural ,Natural,"8,402.3","8,104.2","34,424.0","34,722.1","34,424.0",,"4,517.8",0.0,"3,884.4",,"3,586.3",0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1,,0.0,0.0,298.1
19004,PARKDALE YARN MILLS,24/1 96/4 Polyester Black 4% MVS,Black 4%,-994.4,0.0,"20,000.0","19,005.6",0.0,,0.0,"5,000.0","4,005.6",,0.0,"5,000.0","9,005.6",,0.0,"5,000.0","14,005.6",,0.0,"5,000.0","19,005.6",,0.0,0.0,"19,005.6",,0.0,0.0,"19,005.6",,0.0,0.0,"19,005.6",,0.0,0.0,"19,005.6",,0.0,0.0,"19,005.6",,0.0,0.0,"19,005.6"
18617,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester Grey Renol ,Grey Renol,"4,091.6",5.7,0.0,"4,086.0",0.0,,5.7,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0",,0.0,0.0,"4,086.0"
18615,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester South Sea ,South Sea,"4,179.6",6.9,0.0,"4,172.7",0.0,,6.9,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7",,0.0,0.0,"4,172.7"
18869,UNIFI,1/150/34 100% Polyester Black SET Sorbtek ,Black,"4,493.3",504.7,0.0,"3,988.6",0.0,,281.4,0.0,"4,211.9",,223.3,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6",,0.0,0.0,"3,988.6"
18306,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester NEWROBEGG NTS ,NEWROBEGG,"4,233.8",5.7,0.0,"4,228.1",0.0,,5.7,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1",,0.0,0.0,"4,228.1"
18469,HYOSUNG HOLDINGS USA INC,1/50/1 100% Polyester Semi Dull Monofilament ,Semi Dull,"4,360.7",763.0,0.0,"3,597.8",0.0,,76.2,0.0,"4,284.5",,119.8,0.0,"4,164.8",,119.8,0.0,"4,045.0",,119.8,0.0,"3,925.2",,119.8,0.0,"3,805.5",,119.8,0.0,"3,685.7",,88.0,0.0,"3,597.8",,0.0,0.0,"3,597.8",,0.0,0.0,"3,597.8",,0.0,0.0,"3,597.8"
18573,SPUNLAB,36/1 55/45 Modacrylic/Karded Cotton Natural Protex C RS,Natural,"4,411.6",15.2,0.0,"4,396.4",0.0,,15.2,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4",,0.0,0.0,"4,396.4"
18372,DECA GLOBAL,1/150/36 100% Polyester Black ,Black,714.5,"1,470.5","5,000.0","4,244.0",0.0,,"1,317.7","5,000.0","4,396.7",,152.8,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0",,0.0,0.0,"4,244.0"
14242,SPUNLAB,36/1 85/15 Modacrylic/Tencel Natural G100 RS,Natural,"4,632.4",0.0,0.0,"4,632.4",0.0,,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4",,0.0,0.0,"4,632.4"
18865,UNIFI,1/70/34 100% Polyester Natural Virgin 56T ,Natural,"5,001.2","1,238.5","16,649.0","20,411.7",0.0,,197.6,0.0,"4,803.6",,316.7,0.0,"4,486.9",,239.7,"16,649.0","20,896.2",,239.7,0.0,"20,656.5",,239.7,0.0,"20,416.8",,5.1,0.0,"20,411.7",,0.0,0.0,"20,411.7",,0.0,0.0,"20,411.7",,0.0,0.0,"20,411.7",,0.0,0.0,"20,411.7"
18373,DECA GLOBAL,2/150/48 100% Polyester Black ,Black,"5,898.0","4,465.1",0.0,"1,432.9",0.0,,516.9,0.0,"5,381.1",,794.9,0.0,"4,586.1",,"1,589.8",0.0,"2,996.3",,926.2,0.0,"2,070.1",,637.2,0.0,"1,432.9",,0.0,0.0,"1,432.9",,0.0,0.0,"1,432.9",,0.0,0.0,"1,432.9",,0.0,0.0,"1,432.9",,0.0,0.0,"1,432.9"
18707,PREMIERE FIBERS INC,1/140/34 100% Nylon Semi Dull ,Semi Dull,"6,062.0","9,850.8","6,343.0","2,554.2","6,343.0",,581.3,0.0,"5,480.7",,461.3,0.0,"5,019.4",,0.0,0.0,"5,019.4",,0.0,0.0,"5,019.4",,0.0,0.0,"5,019.4",,936.1,0.0,"4,083.3",,"1,471.0",0.0,"2,612.3",,"1,471.0",0.0,"1,141.2",,"1,471.0",0.0,-329.8,,"3,459.0",0.0,"-3,788.8"
18375,DECA GLOBAL,20/1 100% Polyester Natural RS,Natural,"2,400.0",0.0,"4,100.0","6,500.0",850.0,,0.0,"3,250.0","5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0",,0.0,0.0,"5,650.0"
18998,DECA GLOBAL,24/1 95/5 Polyester Black 5% RS,Black 5%,"5,824.8",0.0,"7,517.4","13,342.2","7,517.4",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8",,0.0,0.0,"5,824.8"
10795,UNIFI,1/1950/408 100% Polyester BEIGEHEAT ,BEIGEHEAT,"9,413.4","4,150.8",0.0,"5,262.6",0.0,,"3,358.8",0.0,"6,054.6",,792.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6",,0.0,0.0,"5,262.6"
18376,DECA GLOBAL,30/1 100% Polyester Natural RS,Natural,832.8,"6,266.7","10,000.0","4,566.1","4,000.0",,592.0,"6,000.0","6,240.9",,"2,165.3",0.0,"4,075.6",,965.5,0.0,"3,110.0",,693.3,0.0,"2,416.8",,447.1,0.0,"1,969.7",,447.1,0.0,"1,522.6",,406.4,0.0,"1,116.2",,293.9,0.0,822.3,,256.2,0.0,566.1,,0.0,0.0,566.1
19077,SAPONA,1/150/48 100% Polyester Natural ,Natural,"6,379.8",105.7,0.0,"6,274.1",0.0,,105.7,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1",,0.0,0.0,"6,274.1"
9863,UNIFI,1/2150/464 100% Polyester BLK/DOL 7-258 ,BLK/DOL,"6,983.9","9,732.1","11,789.9","9,041.7","3,789.9",,"4,697.0","4,000.0","6,286.9",,"4,750.9","4,000.0","5,536.0",,284.2,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8",,0.0,0.0,"5,251.8"
18988,OMARA TEXTILES,1/150/36 100% Polyester Raspberry SA1912M1 ,Raspberry,"6,339.0",0.0,"2,507.0","8,846.0","2,507.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0",,0.0,0.0,"6,339.0"
18614,AKRA POLYESTER GROUP/DAK,1/150/36 100% Polyester Grey Stealth ,Grey Stealth,"6,352.6",0.0,0.0,"6,352.6",0.0,,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6",,0.0,0.0,"6,352.6"
11896,UNIFI,1/750/192 100% Polyester BLK SATUR 56BXUV ,BLK SATUR,"11,502.0","7,834.1","12,000.0","15,668.0",0.0,,"3,764.1",0.0,"7,737.9",,"3,840.2",0.0,"3,897.7",,229.7,0.0,"3,668.0",,0.0,"4,000.0","7,668.0",,0.0,"4,000.0","11,668.0",,0.0,"4,000.0","15,668.0",,0.0,0.0,"15,668.0",,0.0,0.0,"15,668.0",,0.0,0.0,"15,668.0",,0.0,0.0,"15,668.0"
18845,CS AMERICA,1/75/72 100% Polyester Natural Non Metered - Sub Standard - SET ,Natural,"7,111.3","12,899.8","8,721.0","2,932.5",721.0,,972.6,"1,600.0","7,738.7",,"1,528.3","1,600.0","7,810.4",,"1,528.3","1,600.0","7,882.0",,"1,528.3","1,600.0","7,953.7",,"1,528.3","1,600.0","8,025.3",,"1,528.3",0.0,"6,497.0",,"1,528.3",0.0,"4,968.7",,"1,528.3",0.0,"3,440.3",,"1,228.8",0.0,"2,211.5",,0.0,0.0,"2,211.5"
18903,UNIFI,1/70/72 100% Polyester Natural 56T - STR - NON TS - True 70 denier ,Natural,"12,910.8","36,314.0","15,798.8","-7,604.4","-2,142.8",,"1,076.6",-58.4,"11,775.9",,"1,633.0","3,000.0","13,142.9",,"1,633.0","5,500.0","17,009.9",,"1,633.0","4,500.0","19,876.9",,"1,633.0",0.0,"18,244.0",,"4,748.8",0.0,"13,495.2",,"5,215.6",0.0,"8,279.6",,"5,215.6",0.0,"3,064.0",,"5,215.6",0.0,"-2,151.6",,"8,310.0","5,000.0","-5,461.6"
18872,PARKDALE YARN MILLS,30/1 98/2 Polyester Ash 2% 2% Black Polyester OE,Ash 2%,"12,523.0","3,837.9",0.0,"8,685.1",0.0,,651.2,0.0,"11,871.7",,"1,023.3",0.0,"10,848.4",,994.8,0.0,"9,853.6",,699.8,0.0,"9,153.8",,459.0,0.0,"8,694.8",,9.7,0.0,"8,685.1",,0.0,0.0,"8,685.1",,0.0,0.0,"8,685.1",,0.0,0.0,"8,685.1",,0.0,0.0,"8,685.1"
19046,DUNAWAY YARNS INC,24/1 96/4 Polyester Black 4% RS,Black 4%,"9,859.8","20,604.7","51,639.7","40,894.8","-52,380.3",,"3,627.2","5,820.0","12,052.6",,"5,699.8",0.0,"6,352.7",,"5,699.8",0.0,652.9,,"4,402.5","58,200.0","54,450.4",,"1,175.3",0.0,"53,275.1",,0.0,0.0,"53,275.1",,0.0,"5,000.0","58,275.1",,0.0,0.0,"58,275.1",,0.0,"5,000.0","63,275.1",,0.0,"30,000.0","93,275.1"
18646,BARNET,1/150/48 100% Polyester Natural ,Natural,"16,601.4","22,148.9","10,000.0","4,452.5","10,000.0",,"4,492.0",0.0,"12,109.4",,"5,669.5",0.0,"6,440.0",,"3,870.9",0.0,"2,569.1",,"2,704.6",0.0,-135.5,,"1,498.9",0.0,"-1,634.4",,"1,149.8",0.0,"-2,784.2",,"1,082.9",0.0,"-3,867.0",,897.8,0.0,"-4,764.9",,782.6,0.0,"-5,547.5",,0.0,0.0,"-5,547.5"
14148,MERIDIAN SPECIALTY YARN GROUP INC,1/150/36 100% Polyester Cool Grey ,Cool Grey,"12,114.1",0.5,0.0,"12,113.7",0.0,,0.5,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7",,0.0,0.0,"12,113.7"
19003,Atlas Yarns,1/75/36 100% Polyester Semi Dull NIM First Grade Dyeable ,Semi Dull,"18,945.4","60,051.9",0.0,"-41,106.5",0.0,,"6,632.0",0.0,"12,313.5",,"7,918.4",0.0,"4,395.1",,"7,313.6",0.0,"-2,918.5",,"5,468.1",0.0,"-8,386.5",,"5,281.9",0.0,"-13,668.5",,"5,281.9",0.0,"-18,950.4",,"5,281.9",0.0,"-24,232.3",,"5,281.9",0.0,"-29,514.2",,"5,281.9",0.0,"-34,796.1",,"6,310.4",0.0,"-41,106.5"
12526,UNIFI,1/300/68 100% Polyester Natural Non-Compliant STRNTS ,Natural,"12,452.9","15,487.9","26,939.7","23,904.8","2,315.7",,"4,717.9","4,624.0","12,359.1",,"5,813.2",0.0,"6,545.9",,"2,978.9","5,000.0","8,567.0",,"1,573.7","5,000.0","11,993.3",,404.2,"5,000.0","16,589.1",,0.0,"5,000.0","21,589.1",,0.0,0.0,"21,589.1",,0.0,0.0,"21,589.1",,0.0,0.0,"21,589.1",,0.0,0.0,"21,589.1"
19057,BUHLER QUALITY YARNS CORP,28/1 78/22 Modacrylic/Rayon Natural FR RS,Natural,"15,525.3","3,950.5","8,632.0","20,206.8","8,632.0",,"3,109.4",0.0,"12,415.9",,841.1,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8",,0.0,0.0,"11,574.8"
18694,PARKDALE YARN MILLS,30/1 100% Karded Cotton Natural Soft Spun OE,Natural,"14,586.6",0.4,0.0,"14,586.2",0.0,,0.4,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2",,0.0,0.0,"14,586.2"
18432,SPUNLAB,8/1 55/45 Modacrylic/Karded Cotton Natural PRTXC OE,Natural,"16,183.1",0.0,"8,121.0","24,304.1","8,121.0",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1",,0.0,0.0,"16,183.1"
19059,PARKDALE YARN MILLS,14/1 100% Rayon Natural Daiwabo FR OE,Natural,"18,006.4",0.0,"2,371.0","20,377.4","2,371.0",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4",,0.0,0.0,"18,006.4"
18612,PARKDALE YARN MILLS,18/1 100% Combed Cotton Natural RS,Natural,"18,752.2",0.0,0.0,"18,752.2",0.0,,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2",,0.0,0.0,"18,752.2"
